Time,DayOfWeek,Motion,Acceleration,Temperature
16:57:48.278,1,inactive,active,64
01:51:9.055,5,inactive,inactive,62
03:24:41.292,5,inactive,active,62
14:24:11.929,4,active,inactive,65
15:43:11.962,1,inactive,inactive,60
10:58:17.956,3,inactive,inactive,67
13:24:15.511,1,inactive,inactive,67
16:00:38.425,2,inactive,inactive,72
13:23:46.589,4,inactive,inactive,61
09:53:54.792,1,inactive,inactive,66
14:48:52.969,4,inactive,inactive,64
19:57:8.405,3,inactive,inactive,64
16:19:59.179,0,inactive,active,69
02:14:39.268,5,inactive,inactive,63
13:26:39.56,1,inactive,inactive,62
06:31:34.463,6,inactive,inactive,67
04:38:30.774,6,inactive,inactive,60
09:59:24.077,1,inactive,inactive,62
16:27:1.673,3,active,inactive,62
00:54:10.156,1,active,inactive,70
10:33:12.855,2,inactive,inactive,71
22:03:40.401,1,inactive,inactive,73
13:14:23.548,0,inactive,inactive,67
11:32:33.581,0,inactive,active,60
23:40:17.267,1,inactive,inactive,71
09:24:27.153,0,inactive,inactive,68
13:43:29.439,0,inactive,inactive,74
00:19:27.786,6,inactive,active,69
15:00:16.006,2,inactive,inactive,63
11:07:33.499,2,inactive,active,74
13:35:53.615,4,inactive,active,61
07:01:44.889,4,inactive,active,74
10:31:46.177,3,inactive,inactive,66
12:46:55.518,2,inactive,inactive,60
15:29:14.754,3,inactive,active,63
13:13:51.915,4,inactive,inactive,63
09:57:58.408,3,inactive,active,62
04:32:57.93,5,inactive,inactive,65
15:26:3.669,6,active,active,69
19:45:6.382,2,active,inactive,69
16:19:41.427,2,inactive,active,67
11:46:55.276,0,active,inactive,63
04:57:30.572,6,inactive,inactive,73
16:13:51.57,2,inactive,inactive,71
11:43:25.605,6,inactive,inactive,64
15:00:38.551,2,inactive,inactive,69
04:57:20.391,4,inactive,inactive,71
09:44:8.284,1,inactive,inactive,68
11:11:55.851,1,inactive,inactive,65
15:49:11.686,3,inactive,inactive,64
15:36:30.668,2,inactive,active,71
03:22:3.969,6,active,active,61
18:10:20.456,3,inactive,inactive,63
15:11:56.482,2,active,inactive,67
09:10:41.926,2,inactive,inactive,68
11:53:6.189,2,active,inactive,71
12:39:19.259,0,inactive,inactive,65
21:24:26.967,3,inactive,inactive,70
16:04:27.472,1,inactive,inactive,67
12:08:7.211,2,inactive,active,63
12:10:36.708,1,inactive,inactive,61
01:25:38.218,1,inactive,inactive,74
13:07:9.072,0,inactive,active,65
13:27:28.393,3,inactive,inactive,70
06:30:27.352,5,inactive,active,62
10:12:12.689,4,inactive,inactive,65
13:47:18.581,0,inactive,active,63
15:17:42.279,3,inactive,inactive,70
13:13:37.753,3,active,inactive,67
15:39:35.465,1,inactive,inactive,62
12:13:3.841,3,inactive,inactive,65
13:24:42.044,1,active,inactive,61
10:35:7.469,2,inactive,inactive,74
13:34:28.12,1,inactive,active,71
16:35:22.983,2,inactive,inactive,70
13:23:52.504,3,inactive,inactive,72
10:30:22.118,1,inactive,inactive,64
15:21:15.401,0,inactive,inactive,61
02:02:40.176,5,inactive,inactive,62
13:21:58.273,0,inactive,inactive,70
03:12:19.082,6,active,active,67
14:03:50.307,4,inactive,inactive,60
00:47:23.841,6,inactive,inactive,66
11:57:25.309,1,inactive,inactive,61
11:11:58.194,2,inactive,inactive,72
13:01:40.153,2,inactive,inactive,72
06:08:38.346,6,active,inactive,73
10:44:39.502,1,active,inactive,66
11:33:54.875,4,active,inactive,73
03:00:9.939,6,inactive,inactive,70
16:28:45.572,0,active,active,68
14:59:47.332,3,active,inactive,62
09:44:53.197,2,inactive,active,61
15:54:28.236,0,inactive,inactive,69
10:47:27.661,0,active,inactive,67
05:00:14.644,3,inactive,inactive,65
11:38:1.654,2,inactive,inactive,60
09:36:27.684,2,inactive,inactive,63
09:11:21.555,2,inactive,inactive,67
16:46:8.953,1,inactive,inactive,70
15:08:53.573,1,inactive,inactive,61
15:39:29.339,2,inactive,inactive,74
18:03:47.815,1,inactive,inactive,70
13:51:46.819,0,inactive,inactive,60
01:15:6.494,6,inactive,inactive,72
15:13:4.672,1,inactive,active,65
15:04:31.922,1,inactive,inactive,60
10:20:6.593,0,inactive,inactive,61
11:10:11.572,4,active,inactive,66
14:32:36.207,1,inactive,inactive,74
15:16:2.741,2,inactive,inactive,63
09:42:36.979,4,inactive,inactive,66
09:08:23.81,2,inactive,inactive,72
15:22:29.133,2,active,inactive,71
16:55:24.975,0,inactive,inactive,70
16:01:37.706,2,inactive,inactive,61
13:03:10.687,4,inactive,inactive,68
03:59:1.435,5,inactive,inactive,63
06:38:26.013,6,inactive,inactive,62
12:19:3.702,1,active,inactive,71
10:43:0.08,3,inactive,inactive,69
10:56:30.221,1,inactive,inactive,68
09:41:42.951,4,inactive,inactive,65
14:24:51.837,3,inactive,inactive,74
10:56:19.866,1,inactive,inactive,60
11:01:4.267,3,active,inactive,73
10:43:34.648,3,active,inactive,74
09:47:22.62,1,active,active,71
06:22:57.112,5,inactive,inactive,71
10:13:23.81,3,active,inactive,68
14:17:13.037,1,inactive,inactive,67
12:30:32.429,1,inactive,inactive,67
12:30:27.157,3,inactive,inactive,70
06:33:44.097,0,inactive,inactive,74
12:31:29.527,0,inactive,inactive,64
15:36:55.393,2,inactive,inactive,74
12:06:11.845,3,inactive,inactive,69
06:13:29.469,6,inactive,inactive,63
16:39:32.284,4,active,inactive,63
09:45:18.177,3,inactive,inactive,74
10:45:15.882,2,inactive,active,73
14:31:25.627,1,inactive,active,67
14:48:22.638,1,inactive,active,69
16:48:29.962,4,inactive,inactive,67
10:06:56.826,0,active,inactive,61
14:04:36.707,1,active,inactive,62
10:51:21.106,0,inactive,inactive,60
15:30:10.079,1,inactive,inactive,69
12:53:19.034,1,inactive,inactive,71
07:22:22.46,5,inactive,inactive,73
09:11:29.96,2,inactive,inactive,63
10:51:58.969,4,inactive,inactive,68
02:51:0.011,5,active,inactive,60
15:33:48.127,4,inactive,inactive,68
09:46:45.701,0,inactive,inactive,68
15:08:55.5,0,inactive,active,64
21:52:45.733,2,inactive,inactive,66
11:06:22.101,1,inactive,inactive,63
11:14:7.215,4,inactive,inactive,73
14:48:5.025,2,inactive,inactive,67
16:10:44.011,2,inactive,active,65
10:45:10.181,3,inactive,inactive,66
08:55:31.154,1,active,inactive,70
16:59:56.704,4,active,inactive,67
16:43:34.031,2,active,inactive,67
13:32:20.899,1,inactive,inactive,74
00:31:48.228,6,active,inactive,67
15:51:50.32,2,inactive,inactive,68
18:12:38.587,2,active,inactive,60
11:03:38.929,3,active,inactive,65
12:19:14.691,3,inactive,inactive,70
15:30:44.469,1,active,inactive,63
10:28:39.879,4,inactive,inactive,65
13:36:8.437,0,active,inactive,63
11:05:48.511,4,inactive,inactive,73
10:57:49.287,0,inactive,inactive,60
14:14:6.598,2,inactive,active,68
12:50:54.737,3,inactive,active,74
09:19:55.716,3,inactive,inactive,62
16:42:4.941,4,inactive,inactive,66
12:55:41.639,3,inactive,inactive,62
11:47:1.693,1,inactive,active,70
09:01:49.532,1,active,inactive,60
13:25:20.733,4,inactive,active,60
16:03:25.998,4,inactive,inactive,66
05:32:2.202,2,active,inactive,67
11:36:47.672,0,inactive,inactive,67
10:17:27.724,4,inactive,inactive,60
12:44:36.896,1,inactive,inactive,67
00:54:46.776,6,inactive,inactive,74
16:46:39.423,0,active,active,64
14:40:46.164,4,active,inactive,66
16:31:17.758,4,inactive,active,72
10:13:56.245,0,active,active,61
16:39:24.73,1,inactive,inactive,63
15:26:35.501,0,inactive,inactive,61
09:04:37.075,0,inactive,inactive,64
11:14:9.27,2,inactive,active,63
15:08:53.089,4,inactive,inactive,63
01:32:22.51,6,inactive,inactive,68
09:38:16.95,4,inactive,inactive,66
18:49:21.568,2,inactive,active,69
03:33:36.6,5,inactive,inactive,61
14:46:48.206,3,inactive,active,73
14:39:34.177,2,inactive,inactive,74
11:22:16.514,0,inactive,inactive,72
00:01:4.446,6,inactive,inactive,62
14:59:16.054,3,inactive,inactive,71
14:51:58.049,4,inactive,active,69
11:08:18.719,3,inactive,inactive,69
16:40:25.806,1,inactive,inactive,68
09:45:17.678,2,inactive,inactive,73
14:56:40.936,2,inactive,active,74
10:31:22.38,2,inactive,inactive,67
13:19:51.672,3,active,inactive,69
15:58:23.593,1,active,active,66
13:52:21.45,4,inactive,inactive,74
12:43:53.029,4,active,inactive,68
13:09:33.583,4,inactive,inactive,60
22:58:53.771,6,inactive,inactive,72
10:22:56.517,1,inactive,active,65
12:26:23.707,0,inactive,inactive,73
09:27:43.817,1,active,inactive,73
10:33:15.193,3,active,inactive,61
14:54:27.516,0,inactive,active,71
16:42:34.864,3,inactive,inactive,74
15:09:58.353,1,inactive,inactive,68
15:45:44.197,2,inactive,inactive,73
14:57:47.003,4,inactive,inactive,64
01:50:25.25,5,inactive,active,62
11:25:30.528,3,inactive,inactive,63
14:55:56.375,1,inactive,inactive,72
06:28:35.047,4,inactive,inactive,62
13:58:30.062,0,inactive,inactive,60
15:39:23.971,1,inactive,inactive,63
10:33:58.74,4,inactive,inactive,70
09:10:5.409,2,inactive,inactive,62
09:24:50.408,0,inactive,inactive,65
05:06:38.556,3,active,inactive,70
09:18:7.814,1,inactive,inactive,74
14:00:12.386,0,inactive,inactive,65
19:32:24.794,4,active,inactive,60
16:53:58.708,0,inactive,inactive,65
17:49:21.057,0,inactive,inactive,61
14:27:26.658,3,inactive,active,73
09:33:45.308,1,inactive,inactive,66
02:04:12.219,6,inactive,inactive,63
14:24:7.313,3,inactive,inactive,69
13:04:57.933,4,inactive,inactive,71
16:35:30.325,4,inactive,inactive,71
10:11:56.071,2,active,inactive,71
02:53:21.386,5,inactive,inactive,68
11:04:48.723,2,inactive,inactive,63
12:45:9.318,1,inactive,inactive,64
09:29:46.208,0,inactive,inactive,64
21:45:32.693,4,inactive,inactive,70
22:59:52.201,3,inactive,inactive,71
12:33:44.637,1,inactive,inactive,74
04:47:39.421,5,inactive,active,62
10:42:10.013,3,inactive,inactive,74
12:05:34.183,1,inactive,inactive,60
14:05:9.371,0,inactive,inactive,69
12:43:33.464,0,inactive,inactive,64
11:20:16.1,1,inactive,inactive,65
14:28:41.307,4,inactive,active,62
15:33:13.137,2,active,inactive,66
15:01:35.561,1,inactive,inactive,64
00:40:13.096,6,inactive,inactive,60
16:10:19.625,4,inactive,inactive,63
15:07:38.648,2,inactive,inactive,74
11:17:4.011,0,inactive,inactive,70
16:54:39.264,3,inactive,inactive,64
11:46:54.751,4,inactive,active,73
11:37:0.144,1,inactive,active,72
14:04:31.285,3,inactive,inactive,65
01:05:19.056,6,inactive,inactive,72
14:46:35.837,2,inactive,inactive,66
13:30:5.902,0,inactive,inactive,63
15:32:13.19,4,inactive,inactive,65
01:45:3.72,5,inactive,inactive,65
15:21:21.17,4,inactive,inactive,70
13:11:54.864,0,inactive,inactive,72
10:41:19.566,0,inactive,inactive,71
14:56:9.897,1,active,active,67
09:46:51.336,2,inactive,inactive,65
16:45:34.66,0,inactive,inactive,74
12:25:27.708,4,inactive,inactive,62
13:12:15.762,2,inactive,inactive,72
09:06:26.018,4,inactive,active,63
16:27:49.112,0,inactive,inactive,69
16:55:25.701,3,inactive,active,71
11:16:45.188,3,inactive,inactive,63
00:22:2.902,5,inactive,active,69
14:01:44.468,1,active,inactive,69
11:56:15.396,0,active,inactive,63
05:02:17.381,6,inactive,inactive,68
01:33:11.678,6,inactive,active,67
13:58:4.762,2,active,inactive,73
14:52:37.878,0,inactive,inactive,64
16:37:4.576,3,inactive,inactive,68
13:06:22.456,1,inactive,inactive,67
16:46:30.596,0,inactive,inactive,61
16:59:48.908,3,inactive,inactive,61
15:22:35.673,3,active,inactive,71
23:32:16.162,0,inactive,inactive,64
15:28:39.19,3,active,inactive,68
00:33:26.943,6,active,inactive,72
12:44:32.37,2,inactive,inactive,74
19:40:51.216,5,inactive,inactive,64
12:13:2.203,0,inactive,inactive,65
09:35:18.531,0,inactive,inactive,65
10:42:22.958,1,active,active,65
11:20:59.138,3,active,inactive,68
10:52:29.612,4,inactive,inactive,61
14:33:28.988,3,inactive,inactive,71
12:08:54.37,3,inactive,active,73
09:08:58.386,1,inactive,inactive,65
15:27:24.167,2,inactive,inactive,60
07:36:17.04,0,inactive,inactive,64
15:59:18.73,3,inactive,inactive,64
10:26:25.434,0,inactive,active,73
15:38:45.13,4,active,inactive,63
11:06:52.809,3,inactive,active,61
12:11:10.578,0,active,inactive,67
11:15:57.218,3,active,active,67
09:39:4.922,2,inactive,inactive,69
12:13:15.028,0,inactive,inactive,65
09:42:31.755,1,inactive,inactive,72
10:54:28.198,4,active,inactive,61
02:46:39.501,4,inactive,inactive,67
11:48:52.917,0,inactive,inactive,69
16:16:7.159,1,active,inactive,74
15:30:7.063,3,inactive,active,73
14:03:39.967,0,inactive,inactive,62
16:51:9.812,2,inactive,inactive,66
14:23:1.584,0,active,active,70
05:47:5.092,5,inactive,inactive,74
11:31:39.786,0,inactive,inactive,63
10:11:14.827,3,inactive,inactive,60
12:21:54.563,3,inactive,inactive,74
02:12:37.102,5,inactive,inactive,74
09:49:9.625,0,inactive,inactive,63
12:12:1.973,3,inactive,inactive,73
11:13:33.72,2,inactive,active,66
13:36:48.112,3,inactive,inactive,64
13:14:27.235,3,inactive,inactive,68
03:14:26.677,6,active,active,68
14:46:28.093,3,inactive,inactive,60
09:39:1.867,4,inactive,inactive,72
04:38:8.055,6,inactive,inactive,72
13:18:5.361,0,inactive,inactive,71
16:29:26.699,4,active,inactive,73
14:32:41.199,0,inactive,inactive,66
16:53:56.228,1,inactive,inactive,63
15:44:47.294,1,inactive,inactive,66
16:24:39.58,4,inactive,inactive,63
09:54:26.519,4,active,inactive,69
15:57:19.774,0,inactive,active,63
09:54:56.617,2,inactive,inactive,74
11:36:13.251,3,active,inactive,62
10:42:24.48,0,active,active,74
11:22:5.481,4,inactive,inactive,68
14:19:25.208,3,inactive,active,71
14:13:59.441,2,inactive,inactive,73
03:20:58.921,6,inactive,active,66
03:15:3.715,0,inactive,inactive,69
07:13:15.481,1,active,inactive,72
10:01:44.559,0,inactive,inactive,61
09:28:28.147,2,inactive,inactive,69
15:12:27.495,1,inactive,inactive,67
09:10:28.468,4,inactive,inactive,64
16:58:56.043,4,active,inactive,68
12:00:19.533,0,inactive,inactive,73
14:43:4.969,0,inactive,inactive,72
15:04:18.462,3,inactive,inactive,70
11:30:54.765,3,inactive,inactive,67
15:06:5.899,3,inactive,inactive,62
13:15:33.972,4,inactive,inactive,64
09:21:43.419,2,active,inactive,68
13:38:40.282,1,inactive,inactive,65
09:18:0.752,3,inactive,active,64
22:30:26.254,5,inactive,inactive,64
10:58:52.993,2,inactive,inactive,66
16:32:30.963,3,inactive,inactive,74
13:46:40.633,3,inactive,inactive,63
09:21:3.487,3,inactive,inactive,69
14:52:56.874,1,active,active,60
15:05:57.5,2,inactive,active,67
13:42:59.494,2,inactive,inactive,69
22:56:15.665,0,active,active,62
11:44:33.248,4,inactive,inactive,62
12:47:29.772,1,active,inactive,74
15:42:3.917,1,inactive,inactive,62
10:08:0.409,3,inactive,active,67
15:00:56.978,0,inactive,active,68
12:22:6.436,2,inactive,inactive,70
14:46:13.771,0,inactive,inactive,71
09:13:24.985,2,inactive,inactive,61
05:51:20.746,6,inactive,inactive,64
06:39:17.685,5,inactive,active,60
13:52:41.063,4,inactive,inactive,63
11:27:16.817,1,inactive,inactive,67
14:59:17.173,0,inactive,inactive,67
10:54:10.324,2,inactive,active,63
02:48:6.895,5,inactive,inactive,68
12:49:59.192,4,inactive,inactive,69
12:18:22.555,1,active,inactive,64
05:41:8.25,5,inactive,inactive,69
09:48:46.117,3,inactive,inactive,62
12:04:18.679,2,inactive,inactive,68
10:38:39.993,4,inactive,inactive,67
13:25:6.237,1,inactive,inactive,74
16:43:55.392,3,inactive,inactive,61
12:53:30.006,3,inactive,inactive,63
04:52:14.583,4,inactive,inactive,62
10:54:46.934,3,inactive,inactive,72
14:29:9.123,3,inactive,active,69
09:00:24.41,1,inactive,inactive,65
09:29:41.525,4,active,active,62
10:00:58.368,2,inactive,active,68
14:59:39.181,0,inactive,inactive,65
09:20:38.359,2,inactive,active,66
23:49:46.04,2,active,active,62
02:45:38.003,0,inactive,inactive,67
12:13:24.96,3,inactive,active,63
01:13:20.199,2,active,inactive,68
18:01:25.054,6,inactive,inactive,74
13:24:57.329,4,active,inactive,71
16:16:54.297,1,inactive,inactive,62
09:11:2.23,1,active,inactive,70
13:39:55.386,2,active,active,66
12:23:0.501,4,inactive,inactive,61
15:11:14.561,2,inactive,active,65
03:17:18.642,6,inactive,inactive,60
09:06:39.91,3,active,active,70
11:09:19.102,1,inactive,inactive,67
11:10:53.026,3,inactive,inactive,67
22:01:1.752,6,inactive,inactive,62
09:42:57.59,2,active,inactive,61
11:41:45.162,0,inactive,inactive,69
02:10:19.695,0,inactive,active,62
07:35:44.291,5,inactive,inactive,60
14:35:21.707,4,inactive,inactive,67
10:37:15.809,2,inactive,inactive,65
09:44:26.653,0,active,inactive,65
14:24:58.196,0,inactive,inactive,66
11:52:4.725,2,inactive,inactive,61
11:12:44.844,2,active,inactive,70
11:23:29.979,0,inactive,inactive,62
09:23:24.562,3,inactive,inactive,70
09:48:35.359,4,inactive,active,71
16:37:24.763,1,inactive,active,73
16:23:3.722,4,active,inactive,66
14:42:50.819,4,inactive,inactive,67
14:57:30.245,3,inactive,inactive,67
09:42:3.77,4,inactive,active,71
16:58:59.495,0,inactive,inactive,63
02:09:51.914,5,inactive,inactive,72
14:07:11.081,3,active,active,60
10:33:1.935,1,active,inactive,71
01:59:52.776,6,inactive,inactive,66
11:58:7.956,0,inactive,inactive,69
10:59:1.763,3,inactive,inactive,68
15:40:21.806,2,inactive,inactive,70
11:59:22.606,4,inactive,active,67
11:16:18.367,1,inactive,inactive,66
03:35:31.615,4,inactive,inactive,64
02:41:6.148,6,inactive,inactive,72
11:51:9.77,2,inactive,inactive,69
14:01:6.852,1,active,active,61
16:56:4.568,4,inactive,inactive,65
03:15:32.918,5,active,inactive,68
14:54:12.203,3,inactive,active,68
14:19:24.611,0,inactive,inactive,70
15:31:55.165,2,inactive,inactive,62
00:33:53.017,5,inactive,inactive,67
16:49:15.921,2,inactive,inactive,64
12:07:38.304,0,inactive,inactive,63
01:23:58.942,3,inactive,inactive,66
12:34:35.894,4,inactive,inactive,70
15:14:4.967,3,inactive,active,61
09:51:58.342,1,inactive,active,61
11:09:53.315,0,inactive,inactive,69
19:04:10.855,2,inactive,inactive,69
11:49:38.807,2,inactive,inactive,67
00:44:25.137,5,active,inactive,72
14:38:3.819,2,inactive,inactive,67
20:31:42.083,1,inactive,inactive,69
09:11:24.005,0,active,inactive,67
04:37:58.866,2,inactive,inactive,67
05:13:54.722,6,inactive,inactive,74
16:17:7.277,2,active,inactive,62
12:05:31.033,0,inactive,active,69
16:36:53.264,0,inactive,inactive,69
06:46:41.813,2,inactive,inactive,63
16:45:46.321,1,inactive,inactive,68
11:42:32.41,3,active,active,72
12:48:5.374,3,inactive,inactive,74
11:00:46.678,1,inactive,inactive,60
07:30:50.504,5,active,inactive,67
11:36:11.249,4,inactive,inactive,60
14:20:34.64,2,inactive,inactive,71
12:34:28.463,1,inactive,active,64
17:09:5.853,1,inactive,inactive,70
12:49:23.979,1,inactive,inactive,70
15:19:48.963,3,inactive,inactive,71
16:49:17.926,3,inactive,inactive,68
14:02:11.207,1,inactive,inactive,61
07:58:18.065,5,inactive,inactive,74
16:33:2.534,4,inactive,inactive,60
15:51:35.15,2,inactive,inactive,67
12:47:25.827,4,inactive,active,60
16:44:39.534,1,inactive,inactive,73
16:22:34.222,3,inactive,inactive,68
09:23:5.414,1,inactive,inactive,68
14:13:5.697,4,inactive,inactive,66
13:43:38.447,0,inactive,inactive,63
15:50:26.097,4,active,inactive,63
10:56:46.925,0,inactive,inactive,62
10:52:14.025,0,inactive,inactive,69
00:48:58.863,5,inactive,active,69
08:32:52.799,3,inactive,active,67
16:14:18.003,3,inactive,inactive,64
12:15:53.412,1,inactive,inactive,68
13:00:19.423,3,inactive,active,67
10:53:18.551,2,active,inactive,73
11:37:52.913,1,active,inactive,60
16:48:27.863,1,inactive,inactive,60
11:29:34.103,4,inactive,inactive,68
16:26:54.608,2,inactive,inactive,61
15:04:39.88,1,inactive,inactive,66
09:54:5.359,0,inactive,active,68
11:33:20.726,4,active,inactive,60
11:26:20.327,2,inactive,active,63
09:06:15.3,3,inactive,inactive,60
13:01:39.03,4,inactive,active,69
16:04:35.654,3,inactive,inactive,63
12:52:37.14,3,inactive,inactive,74
11:23:20.296,3,inactive,inactive,64
10:27:7.371,4,inactive,inactive,72
15:06:49.2,3,inactive,inactive,72
16:22:13.942,1,inactive,inactive,74
07:37:20.38,5,inactive,active,73
11:58:12.366,3,active,inactive,62
09:13:15.594,2,inactive,inactive,60
16:28:6.088,3,inactive,active,65
11:00:18.921,1,inactive,inactive,74
11:59:20.989,1,inactive,inactive,69
16:11:42.053,4,inactive,inactive,61
11:23:23.443,0,inactive,inactive,60
12:03:19.604,1,inactive,inactive,66
09:38:16.695,4,inactive,inactive,72
22:21:34.696,3,inactive,inactive,62
09:33:43.781,2,inactive,inactive,63
11:05:21.438,0,inactive,inactive,71
16:56:42.139,2,inactive,inactive,64
15:08:20.242,0,inactive,active,71
11:48:6.263,4,inactive,inactive,74
05:11:20.249,6,inactive,active,61
15:52:38.336,1,inactive,inactive,68
11:32:1.568,0,active,active,68
14:43:0.118,0,active,inactive,62
04:40:33.647,5,active,inactive,71
01:57:15.058,5,inactive,inactive,71
12:26:14.865,2,inactive,inactive,72
16:22:33.272,4,inactive,active,63
09:12:53.493,1,inactive,inactive,62
16:20:13.997,4,inactive,active,72
15:22:2.733,4,inactive,inactive,65
10:22:53.311,4,active,inactive,64
20:32:41.179,3,inactive,inactive,73
05:45:48.5,6,inactive,inactive,68
14:34:56.341,3,inactive,inactive,70
09:19:4.415,3,inactive,inactive,64
11:38:1.031,4,active,inactive,72
13:21:51.891,3,inactive,inactive,73
09:23:44.91,1,inactive,inactive,70
16:32:18.384,2,inactive,inactive,61
16:06:38.589,2,inactive,inactive,67
14:35:53.045,0,active,inactive,63
02:38:20.887,6,inactive,inactive,70
13:16:15.727,2,inactive,inactive,69
11:43:21.257,2,active,inactive,60
10:04:37.457,4,inactive,inactive,69
10:40:25.633,1,active,inactive,73
12:27:55.113,0,active,active,71
13:00:56.783,1,inactive,active,68
10:39:39.852,2,inactive,active,65
12:16:45.878,1,inactive,active,66
14:44:37.244,1,inactive,active,60
13:47:46.686,1,inactive,inactive,70
12:25:56.831,0,inactive,inactive,61
05:00:27.023,5,inactive,inactive,73
10:10:39.711,1,active,inactive,65
11:35:41.47,4,inactive,inactive,62
15:06:52.884,3,inactive,inactive,66
16:24:9.036,4,active,active,61
09:22:32.354,1,inactive,inactive,66
14:03:15.555,2,inactive,inactive,63
10:06:14.91,4,inactive,inactive,68
12:55:29.97,4,inactive,inactive,62
12:14:18.496,1,inactive,active,71
09:27:24.115,0,inactive,inactive,69
14:31:36.976,2,inactive,inactive,64
11:44:46.259,2,inactive,inactive,74
11:10:5.141,1,inactive,inactive,72
03:57:11.278,5,inactive,active,68
09:16:13.252,3,inactive,inactive,71
00:22:57.02,5,inactive,inactive,73
12:07:28.35,4,inactive,inactive,61
13:14:48.839,0,inactive,inactive,68
14:54:20.46,2,inactive,inactive,69
12:30:20.536,2,active,active,74
21:17:33.754,0,active,inactive,67
09:36:2.448,0,inactive,inactive,62
14:24:34.023,4,inactive,inactive,72
16:33:50.88,0,active,inactive,62
09:47:58.739,2,inactive,inactive,73
07:43:47.706,5,inactive,inactive,70
11:41:45.359,0,inactive,inactive,68
12:05:0.411,0,inactive,inactive,72
10:54:31.781,3,inactive,inactive,69
12:50:27.518,1,inactive,inactive,66
15:01:52.321,1,inactive,inactive,72
16:30:0.695,0,inactive,inactive,65
15:33:55.186,0,active,active,60
11:25:13.513,1,inactive,inactive,70
12:25:56.891,4,inactive,inactive,65
14:59:16.02,2,inactive,inactive,73
02:53:42.94,0,inactive,active,67
06:52:55.656,5,inactive,active,67
13:26:21.028,4,inactive,inactive,73
09:14:41.346,1,inactive,active,70
09:18:6.538,3,inactive,inactive,67
16:35:10.558,1,active,inactive,64
20:11:45.387,1,inactive,active,65
01:03:48.733,5,inactive,inactive,66
04:13:16.285,5,inactive,active,69
14:37:46.568,3,inactive,inactive,66
15:33:17.204,4,inactive,active,67
04:07:55.33,6,inactive,inactive,67
14:32:55.391,3,inactive,active,63
12:40:0.044,3,active,inactive,66
09:02:32.491,4,inactive,active,73
11:45:13.58,3,inactive,inactive,61
10:30:58.022,2,inactive,inactive,68
10:36:53.45,2,inactive,inactive,71
14:34:29.721,3,inactive,active,68
11:12:2.38,3,active,inactive,67
16:10:35.022,1,active,inactive,64
09:17:9.781,1,inactive,inactive,67
00:30:46.561,5,inactive,inactive,71
16:22:16.515,2,inactive,inactive,62
04:23:7.484,5,active,inactive,64
16:34:25.998,2,active,active,72
09:32:53.727,2,inactive,inactive,62
13:12:31.841,3,inactive,inactive,61
09:49:19.328,2,inactive,inactive,67
14:45:37.814,3,inactive,inactive,70
12:47:28.27,1,inactive,inactive,64
10:01:24.306,3,inactive,inactive,71
16:25:3.595,3,inactive,inactive,61
23:43:51.444,4,inactive,inactive,73
12:36:0.595,3,inactive,active,72
16:31:27.917,2,inactive,inactive,64
00:25:27.181,5,inactive,inactive,72
15:45:52.13,0,inactive,inactive,68
09:15:46.829,3,inactive,active,66
09:44:12.166,2,inactive,inactive,71
09:15:29.039,1,inactive,inactive,70
14:23:52.594,3,inactive,inactive,69
11:32:27.563,4,inactive,inactive,67
15:50:5.723,1,active,inactive,74
13:02:35.529,3,inactive,inactive,67
09:31:54.956,4,inactive,inactive,70
14:09:40.803,2,inactive,inactive,62
13:52:24.74,0,inactive,inactive,74
12:39:6.96,4,inactive,inactive,68
13:28:28.331,4,inactive,inactive,65
11:00:32.552,2,inactive,inactive,66
00:48:30.949,0,active,inactive,74
13:59:17.461,1,inactive,inactive,65
16:51:28.857,1,inactive,inactive,70
09:32:47.275,0,inactive,active,69
09:41:20.514,4,inactive,inactive,72
20:51:21.768,4,inactive,inactive,69
16:09:1.543,3,inactive,active,69
10:03:50.886,0,inactive,inactive,62
01:31:24.566,5,inactive,inactive,60
01:44:52.107,5,inactive,inactive,62
16:24:49.132,0,active,active,67
08:55:19.502,5,active,inactive,68
05:37:48.17,0,inactive,inactive,68
19:47:29.418,0,inactive,inactive,67
17:20:29.203,4,inactive,inactive,69
15:35:8.901,2,inactive,inactive,60
14:11:54.617,3,inactive,inactive,70
13:09:8.909,4,inactive,active,73
09:56:11.169,0,inactive,inactive,74
18:25:38.67,3,inactive,active,61
10:34:42.373,0,inactive,inactive,68
07:57:17.194,5,inactive,inactive,71
12:11:27.46,1,inactive,inactive,65
15:35:49.771,4,inactive,inactive,72
12:36:3.509,3,inactive,active,74
09:32:5.45,2,inactive,inactive,66
11:23:38.227,1,inactive,inactive,67
11:02:41.949,1,active,inactive,66
12:51:4.873,4,inactive,inactive,71
02:39:15.439,6,inactive,inactive,63
16:11:28.394,3,inactive,inactive,65
14:38:23.546,4,inactive,active,61
16:48:35.371,2,active,inactive,63
15:18:9.617,1,inactive,inactive,68
10:46:59.627,3,inactive,active,60
10:34:42.351,4,inactive,inactive,67
12:57:48.561,1,inactive,inactive,74
10:21:53.1,0,active,inactive,72
13:49:30.556,2,inactive,inactive,70
16:33:42.505,3,inactive,inactive,73
15:33:17.829,0,inactive,inactive,62
16:01:44.07,0,inactive,inactive,62
16:40:11.09,3,inactive,inactive,71
14:48:59.435,1,active,active,68
00:00:35.661,5,inactive,inactive,74
16:12:25.144,2,inactive,inactive,61
