,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB,simulated_temperature
2738,67,inactive,closed,inactive,inactive,73.8,62,0,25:50.3,67,67.5
2739,67,inactive,closed,inactive,inactive,73.8,62,0,25:50.3,67,67.5
2740,67,inactive,closed,inactive,inactive,73.8,62,0,33:43.5,66,66.5
2741,67,inactive,closed,inactive,inactive,73.7,62,0,49:53.2,66,66.5
2742,67,inactive,closed,inactive,inactive,73.7,62,0,49:53.2,66,66.5
2743,67,inactive,closed,inactive,inactive,73.6,62,0,13:56.1,66,66.5
2744,67,inactive,closed,inactive,inactive,73.6,62,0,13:56.1,66,66.5
2745,67,inactive,closed,inactive,inactive,73.7,62,0,29:58.0,66,66.5
2746,67,inactive,closed,inactive,inactive,73.7,62,0,29:58.0,66,66.5
2747,66,inactive,closed,inactive,inactive,73.7,62,0,31:50.2,66,66.5
2748,66,inactive,closed,inactive,inactive,73.6,62,0,37:58.9,66,66.5
2749,66,inactive,closed,inactive,inactive,73.6,62,0,37:58.9,66,66.5
2750,66,inactive,closed,inactive,inactive,73.6,61,0,37:59.1,66,66.5
2751,66,inactive,closed,inactive,inactive,73.6,61,0,37:59.1,66,66.5
2752,66,inactive,closed,inactive,inactive,73.6,62,0,46:00.0,66,66.5
2753,66,inactive,closed,inactive,inactive,73.6,62,0,46:00.0,66,66.5
2754,66,inactive,closed,inactive,inactive,73.5,62,0,02:01.8,66,66.5
2755,66,inactive,closed,inactive,inactive,73.5,62,0,02:01.8,66,66.5
2756,66,inactive,closed,inactive,inactive,73.4,62,0,34:05.6,66,66.5
2757,66,inactive,closed,inactive,inactive,73.4,62,0,34:05.6,66,66.5
2758,66,inactive,closed,inactive,inactive,73.3,62,0,50:07.5,66,66.5
2759,66,inactive,closed,inactive,inactive,73.3,62,0,50:07.5,66,66.5
2760,66,inactive,closed,inactive,inactive,73.2,62,0,46:14.2,66,66.5
2761,66,inactive,closed,inactive,inactive,73.2,62,0,46:14.2,66,66.5
2762,66,inactive,closed,inactive,inactive,73.1,62,0,02:16.2,66,66.5
2763,66,inactive,closed,inactive,inactive,73.1,62,0,02:16.2,66,66.5
2764,66,inactive,closed,inactive,inactive,73,62,0,50:21.9,66,66.5
2765,66,inactive,closed,inactive,inactive,73,62,0,50:21.9,66,66.5
2766,66,inactive,closed,inactive,inactive,72.9,62,0,14:24.8,66,66.5
2767,66,inactive,closed,inactive,inactive,72.9,62,0,14:24.8,66,66.5
2768,66,inactive,closed,inactive,inactive,72.9,62,0,24:25.5,65,64.25
2769,66,inactive,closed,active,inactive,72.9,62,0,42:10.4,65,64.25
2770,66,inactive,closed,inactive,inactive,72.9,62,0,42:21.0,65,64.25
2771,66,inactive,closed,active,inactive,72.9,62,0,43:18.3,65,64.25
2772,66,inactive,closed,inactive,inactive,72.9,62,0,43:31.7,65,64.25
2773,66,inactive,closed,active,inactive,72.9,62,0,44:58.0,65,64.25
2774,66,inactive,closed,inactive,inactive,72.9,62,0,45:08.6,65,64.25
2775,66,inactive,closed,active,inactive,72.9,62,0,46:04.9,65,64.25
2776,66,inactive,closed,inactive,inactive,72.9,62,0,46:15.5,65,64.25
2777,66,inactive,closed,inactive,inactive,73,62,0,54:29.5,65,64.25
2778,66,inactive,closed,inactive,inactive,73,62,0,54:29.5,65,64.25
2779,66,inactive,closed,inactive,inactive,73,62,0,54:29.7,66,66.5
2780,66,inactive,closed,inactive,inactive,73,61,0,54:29.7,66,66.5
2781,66,inactive,closed,inactive,inactive,73,61,0,54:29.7,66,66.5
2782,66,inactive,closed,active,inactive,73,61,0,59:43.3,66,66.5
2783,66,inactive,closed,inactive,inactive,73,61,0,59:53.8,66,66.5
2784,66,inactive,closed,active,inactive,73,61,0,00:19.9,66,66.5
2785,66,inactive,closed,inactive,inactive,73,61,0,00:31.3,66,66.5
2786,66,inactive,closed,active,inactive,73,61,0,00:44.9,66,66.5
2787,66,inactive,closed,inactive,inactive,73,61,0,01:00.2,66,66.5
2788,66,inactive,closed,active,inactive,73,61,0,01:53.7,66,66.5
2789,66,inactive,closed,inactive,inactive,73,61,0,02:04.1,66,66.5
2790,66,inactive,closed,active,inactive,73,61,0,02:25.7,66,66.5
2791,66,inactive,closed,active,inactive,72.9,61,0,02:30.5,66,66.5
2792,66,inactive,closed,active,inactive,72.9,61,0,02:30.5,66,66.5
2793,66,inactive,closed,inactive,inactive,72.9,61,0,02:36.0,66,66.5
2794,66,inactive,closed,active,inactive,72.9,61,0,09:59.8,66,66.5
2795,66,inactive,closed,active,active,72.9,61,0,10:13.6,66,66.5
2796,66,inactive,closed,active,active,72.9,61,0,10:13.6,66,66.5
2797,66,inactive,closed,inactive,active,72.9,61,0,10:23.0,66,66.5
2798,66,inactive,closed,inactive,active,73,61,0,10:31.4,66,66.5
2799,66,inactive,closed,inactive,active,73,61,0,10:31.4,66,66.5
2800,66,inactive,closed,inactive,active,73,62,0,10:31.6,66,66.5
2801,66,inactive,closed,inactive,active,73,62,0,10:31.6,66,66.5
2802,66,inactive,closed,inactive,active,73,62,46,10:32.5,66,66.5
2803,66,inactive,closed,inactive,active,73,62,46,10:32.5,66,66.5
2804,66,inactive,closed,inactive,inactive,73,62,46,10:41.2,66,66.5
2805,66,inactive,closed,inactive,inactive,73,62,46,10:41.2,66,66.5
2806,66,inactive,closed,active,inactive,73,62,46,11:43.7,66,66.5
2807,66,inactive,closed,active,active,73,62,46,11:44.4,66,66.5
2808,66,inactive,closed,active,active,73,62,46,11:44.4,66,66.5
2809,66,inactive,closed,active,inactive,73,62,46,12:13.1,66,66.5
2810,66,inactive,closed,active,inactive,73,62,46,12:13.1,66,66.5
2811,66,inactive,closed,active,active,73,62,46,12:13.9,66,66.5
2812,66,inactive,closed,active,active,73,62,46,12:13.9,66,66.5
2813,66,inactive,open,active,active,73,62,46,12:20.2,66,66.5
2815,66,inactive,open,inactive,active,73,62,46,12:29.1,66,66.5
2816,66,inactive,open,active,active,73,62,46,12:42.4,66,66.5
2818,66,active,open,active,active,73,62,46,12:54.2,66,66.5
2823,66,active,open,inactive,active,73,62,46,13:03.7,66,66.5
2837,66,active,open,inactive,inactive,73,62,46,13:19.2,66,66.5
2838,66,active,open,inactive,inactive,73,62,46,13:19.2,66,66.5
2842,66,inactive,open,inactive,inactive,73,62,46,13:24.3,66,66.5
2844,66,active,open,inactive,inactive,73,62,46,13:38.4,66,66.5
2849,66,inactive,open,inactive,inactive,73,62,46,13:48.4,66,66.5
2851,66,active,open,inactive,inactive,73,62,46,14:22.8,66,66.5
2856,66,active,closed,inactive,inactive,73,62,46,14:27.9,66,66.5
2859,66,active,open,inactive,inactive,73,62,46,14:28.9,66,66.5
2862,66,active,closed,inactive,inactive,73,62,46,14:29.9,66,66.5
2867,66,inactive,closed,inactive,inactive,73,62,46,14:32.8,66,66.5
2869,66,inactive,open,inactive,inactive,73,62,46,14:36.8,66,66.5
2874,66,inactive,closed,inactive,inactive,73,62,46,14:40.4,66,66.5
2879,66,active,closed,inactive,inactive,73,62,46,14:42.9,66,66.5
2882,66,inactive,closed,inactive,inactive,73,62,46,14:52.9,66,66.5
2883,66,inactive,closed,inactive,inactive,72.3,62,46,18:32.4,66,66.5
2884,66,inactive,closed,inactive,inactive,72.3,62,46,18:32.4,66,66.5
2885,66,inactive,closed,inactive,inactive,72.3,62,4,18:33.4,66,66.5
2886,66,inactive,closed,inactive,inactive,72.3,62,4,18:33.4,66,66.5
2887,67,inactive,closed,inactive,inactive,72.3,62,4,22:49.6,66,66.5
2888,67,inactive,closed,active,inactive,72.3,62,4,26:30.2,66,66.5
2889,67,inactive,closed,active,inactive,72.6,62,4,26:33.4,66,66.5
2890,67,inactive,closed,active,inactive,72.6,62,4,26:33.4,66,66.5
2891,67,inactive,closed,active,inactive,72.6,62,5,26:34.4,66,66.5
2892,67,inactive,closed,active,inactive,72.6,62,5,26:34.4,66,66.5
2893,67,inactive,closed,inactive,inactive,72.6,62,5,26:41.3,66,66.5
2894,66,inactive,closed,inactive,inactive,72.6,62,5,27:50.7,66,66.5
2895,66,inactive,closed,inactive,inactive,72.8,62,5,34:34.3,66,66.5
2896,66,inactive,closed,inactive,inactive,72.8,62,5,34:34.3,66,66.5
2897,66,inactive,closed,inactive,inactive,72.8,62,4,34:35.5,66,66.5
2898,66,inactive,closed,inactive,inactive,72.8,62,4,34:35.5,66,66.5
2899,66,inactive,closed,active,inactive,72.8,62,4,38:59.1,66,66.5
2900,66,inactive,closed,active,active,72.8,62,4,38:59.7,66,66.5
2901,66,inactive,closed,active,active,72.8,62,4,38:59.7,66,66.5
2903,66,active,closed,active,active,72.8,62,4,39:21.5,66,66.5
2904,66,active,open,active,active,72.8,62,4,39:21.9,66,66.5
2910,66,active,closed,active,active,72.8,62,4,39:26.5,66,66.5
2913,66,inactive,closed,active,active,72.8,62,4,39:31.5,66,66.5
2914,66,inactive,closed,inactive,active,72.8,62,4,39:31.6,66,66.5
2915,66,inactive,open,inactive,active,72.8,62,4,39:45.2,66,66.5
2918,66,active,open,inactive,active,72.8,62,4,39:47.7,66,66.5
2919,66,active,open,inactive,inactive,72.8,62,4,39:48.3,66,66.5
2920,66,active,open,inactive,inactive,72.8,62,4,39:48.3,66,66.5
2922,66,active,closed,inactive,inactive,72.8,62,4,39:48.9,66,66.5
2928,66,inactive,closed,inactive,inactive,72.8,62,4,39:57.8,66,66.5
2929,66,inactive,closed,inactive,inactive,72.9,62,4,42:35.3,66,66.5
2930,66,inactive,closed,inactive,inactive,72.9,62,4,42:35.3,66,66.5
2931,66,inactive,closed,inactive,inactive,72.9,62,0,42:36.3,66,66.5
2932,66,inactive,closed,inactive,inactive,72.9,62,0,42:36.3,66,66.5
2933,66,inactive,closed,inactive,inactive,73,62,0,50:36.2,66,66.5
2934,66,inactive,closed,inactive,inactive,73,62,0,50:36.2,66,66.5
2935,66,inactive,closed,inactive,inactive,73.1,62,0,06:38.2,66,66.5
2936,66,inactive,closed,inactive,inactive,73.1,62,0,06:38.2,66,66.5
2937,66,inactive,closed,active,inactive,73.1,62,0,13:21.6,66,66.5
2938,66,inactive,closed,active,active,73.1,62,0,13:24.0,66,66.5
2939,66,inactive,closed,active,active,73.1,62,0,13:24.0,66,66.5
2940,66,inactive,closed,inactive,active,73.1,62,0,13:35.5,66,66.5
2941,66,inactive,closed,active,active,73.1,62,0,13:41.4,66,66.5
2942,66,inactive,closed,inactive,active,73.1,62,0,13:55.5,66,66.5
2943,66,inactive,closed,inactive,inactive,73.1,62,0,14:11.4,66,66.5
2944,66,inactive,closed,inactive,inactive,73.1,62,0,14:11.4,66,66.5
2945,66,inactive,closed,active,inactive,73.1,62,0,35:25.9,66,66.5
2946,66,inactive,closed,inactive,inactive,73.1,62,0,35:36.3,66,66.5
2947,66,inactive,closed,active,inactive,73.1,62,0,36:05.9,66,66.5
2948,66,inactive,closed,inactive,inactive,73.1,62,0,36:16.8,66,66.5
2949,66,inactive,closed,active,inactive,73.1,62,0,36:22.1,66,66.5
2950,66,inactive,closed,inactive,inactive,73.1,62,0,36:33.3,66,66.5
2951,66,inactive,closed,active,inactive,73.1,62,0,37:00.0,66,66.5
2952,66,inactive,closed,inactive,inactive,73.1,62,0,37:10.2,66,66.5
2953,66,inactive,closed,active,inactive,73.1,62,0,38:21.9,66,66.5
2954,66,inactive,closed,inactive,inactive,73.1,62,0,38:55.3,66,66.5
2955,66,inactive,closed,active,inactive,73.1,62,0,39:01.0,66,66.5
2956,66,inactive,closed,active,active,73.1,62,0,39:21.8,66,66.5
2957,66,inactive,closed,active,active,73.1,62,0,39:21.8,66,66.5
2959,66,active,closed,active,active,73.1,62,0,39:29.7,66,66.5
2961,66,active,open,active,active,73.1,62,0,39:31.1,66,66.5
2967,66,active,closed,active,active,73.1,62,0,39:36.8,66,66.5
2969,66,inactive,closed,active,active,73.1,62,0,39:39.7,66,66.5
2970,66,inactive,closed,inactive,active,73.1,62,0,39:39.8,66,66.5
2971,66,inactive,open,inactive,active,73.1,62,0,39:40.1,66,66.5
2973,66,inactive,closed,inactive,active,73.1,62,0,39:45.8,66,66.5
2975,66,inactive,open,inactive,active,73.1,62,0,39:47.1,66,66.5
2978,66,inactive,open,active,active,73.1,62,0,39:47.2,66,66.5
2981,66,active,open,active,active,73.1,62,0,39:49.7,66,66.5
2983,66,active,closed,active,active,73.1,62,0,39:50.5,66,66.5
2989,66,active,closed,active,inactive,73.1,62,0,39:54.3,66,66.5
2990,66,active,closed,active,inactive,73.1,62,0,39:54.3,66,66.5
2991,66,active,closed,inactive,inactive,73.1,62,0,39:58.4,66,66.5
2992,66,inactive,closed,inactive,inactive,73.1,62,0,39:59.8,66,66.5
2993,66,inactive,closed,inactive,inactive,73,62,0,46:42.9,66,66.5
2994,66,inactive,closed,inactive,inactive,73,62,0,46:42.9,66,66.5
2995,66,inactive,closed,inactive,inactive,72.9,62,0,10:45.8,66,66.5
2996,66,inactive,closed,inactive,inactive,72.9,62,0,10:45.8,66,66.5
2997,66,inactive,closed,active,inactive,72.9,62,0,31:51.3,66,66.5
2998,66,inactive,closed,inactive,inactive,72.9,62,0,32:02.4,66,66.5
2999,66,inactive,closed,active,inactive,72.9,62,0,35:43.2,66,66.5
3000,66,inactive,closed,inactive,inactive,72.9,62,0,35:54.0,66,66.5
3001,66,inactive,closed,active,inactive,72.9,62,0,40:08.5,66,66.5
3002,66,inactive,closed,inactive,inactive,72.9,62,0,40:18.7,66,66.5
3003,66,inactive,closed,inactive,inactive,73,62,0,42:49.6,66,66.5
3004,66,inactive,closed,inactive,inactive,73,62,0,42:49.6,66,66.5
3005,66,inactive,closed,active,inactive,73,62,0,46:38.7,66,66.5
3006,66,inactive,closed,inactive,inactive,73,62,0,46:57.4,66,66.5
3007,66,inactive,closed,active,inactive,73,62,0,48:54.4,66,66.5
3008,66,inactive,closed,inactive,inactive,73,62,0,49:04.7,66,66.5
3009,66,inactive,closed,inactive,inactive,73.1,62,0,58:51.5,66,66.5
3010,66,inactive,closed,inactive,inactive,73.1,62,0,58:51.5,66,66.5
3011,66,inactive,closed,inactive,inactive,73,62,0,06:52.5,66,66.5
3012,66,inactive,closed,inactive,inactive,73,62,0,06:52.5,66,66.5
3013,66,inactive,open,inactive,inactive,73,62,0,07:01.0,66,66.5
3016,66,active,open,inactive,inactive,73,62,0,07:05.3,66,66.5
3017,66,active,open,inactive,active,73,62,0,07:05.4,66,66.5
3018,66,active,open,inactive,active,73,62,0,07:05.4,66,66.5
3019,66,active,open,active,active,73,62,0,07:05.4,66,66.5
3020,66,active,closed,active,active,73,62,0,07:05.4,66,66.5
3026,66,inactive,closed,active,active,73,62,0,07:15.4,66,66.5
3027,66,inactive,closed,inactive,active,73,62,0,07:26.5,66,66.5
3028,66,inactive,closed,inactive,inactive,73,62,0,07:34.8,66,66.5
3029,66,inactive,closed,inactive,inactive,73,62,0,07:34.8,66,66.5
3030,66,inactive,closed,active,inactive,73,62,0,09:41.2,66,66.5
3031,66,inactive,closed,active,active,73,62,0,09:45.0,66,66.5
3032,66,inactive,closed,active,active,73,62,0,09:45.0,66,66.5
3033,66,inactive,closed,inactive,active,73,62,0,09:54.2,66,66.5
3034,66,inactive,closed,active,active,73,62,0,10:12.2,66,66.5
3035,66,inactive,closed,active,inactive,73,62,0,10:12.6,66,66.5
3036,66,inactive,closed,active,inactive,73,62,0,10:12.6,66,66.5
3037,66,inactive,closed,active,active,73,62,0,10:15.1,66,66.5
3038,66,inactive,closed,active,active,73,62,0,10:15.1,66,66.5
3039,66,inactive,closed,inactive,active,73,62,0,10:26.3,66,66.5
3040,66,inactive,closed,inactive,inactive,73,62,0,10:42.7,66,66.5
3041,66,inactive,closed,inactive,inactive,73,62,0,10:42.7,66,66.5
3042,66,inactive,closed,inactive,inactive,73,61,0,22:54.6,66,66.5
3043,66,inactive,closed,inactive,inactive,73,61,0,22:54.6,66,66.5
3044,66,inactive,closed,active,inactive,73,61,0,42:50.2,66,66.5
3046,66,active,closed,active,inactive,73,61,0,42:57.6,66,66.5
3047,66,active,open,active,inactive,73,61,0,42:58.1,66,66.5
3053,66,active,closed,active,inactive,73,61,0,43:02.3,66,66.5
3056,66,active,closed,inactive,inactive,73,61,0,43:03.2,66,66.5
3058,66,active,closed,active,inactive,73,61,0,43:04.2,66,66.5
3059,66,active,closed,active,active,73,61,0,43:04.6,66,66.5
3060,66,active,closed,active,active,73,61,0,43:04.6,66,66.5
3062,66,active,closed,active,active,73,61,0,43:04.9,66,66.5
3063,66,active,closed,active,active,73,61,0,43:04.9,66,66.5
3066,66,inactive,closed,active,active,73,61,0,43:07.7,66,66.5
3067,66,inactive,closed,inactive,active,73,61,0,43:16.4,66,66.5
3068,66,inactive,closed,inactive,inactive,73,61,0,43:33.3,66,66.5
3069,66,inactive,closed,inactive,inactive,73,61,0,43:33.3,66,66.5
3070,66,inactive,closed,active,inactive,73,61,0,48:19.1,66,66.5
3071,66,inactive,closed,active,active,73,61,0,48:21.3,66,66.5
3072,66,inactive,closed,active,active,73,61,0,48:21.3,66,66.5
3073,66,inactive,closed,inactive,active,73,61,0,48:42.9,66,66.5
3074,66,inactive,closed,inactive,inactive,73,61,0,48:59.9,66,66.5
3075,66,inactive,closed,inactive,inactive,73,61,0,48:59.9,66,66.5
3076,66,inactive,open,inactive,inactive,73,61,0,50:15.0,66,66.5
3079,66,active,open,inactive,inactive,73,61,0,50:24.5,66,66.5
3085,66,active,closed,inactive,inactive,73,61,0,50:29.9,66,66.5
3088,66,active,closed,active,inactive,73,61,0,50:30.7,66,66.5
3090,66,active,closed,active,active,73,61,0,50:32.2,66,66.5
3091,66,active,closed,active,active,73,61,0,50:32.2,66,66.5
3094,66,inactive,closed,active,active,73,61,0,50:34.5,66,66.5
3095,66,inactive,closed,inactive,active,73,61,0,50:55.2,66,66.5
3096,66,inactive,closed,inactive,inactive,73,61,0,51:10.2,66,66.5
3097,66,inactive,closed,inactive,inactive,73,61,0,51:10.2,66,66.5
3098,66,inactive,closed,active,inactive,73,61,0,11:51.1,66,66.5
3099,66,inactive,closed,inactive,inactive,73,61,0,12:01.7,66,66.5
3100,66,inactive,closed,active,inactive,73,61,0,15:10.3,66,66.5
3101,66,inactive,closed,inactive,inactive,73,61,0,15:21.8,66,66.5
3102,66,inactive,closed,inactive,inactive,73,60,0,35:03.2,66,66.5
3103,66,inactive,closed,inactive,inactive,73,60,0,35:03.2,66,66.5
3104,66,inactive,closed,inactive,inactive,73,61,0,51:05.1,66,66.5
3105,66,inactive,closed,inactive,inactive,73,61,0,51:05.1,66,66.5
3106,66,inactive,closed,active,inactive,73,61,0,00:24.1,66,66.5
3107,66,inactive,closed,active,active,73,61,0,00:28.2,66,66.5
3108,66,inactive,closed,active,active,73,61,0,00:28.2,66,66.5
3109,66,inactive,closed,inactive,active,73,61,0,00:36.2,66,66.5
3110,66,inactive,closed,active,active,73,61,0,00:39.8,66,66.5
3111,66,inactive,closed,inactive,active,73,61,0,00:53.9,66,66.5
3112,66,inactive,closed,inactive,inactive,73,61,0,00:55.8,66,66.5
3113,66,inactive,closed,inactive,inactive,73,61,0,00:55.8,66,66.5
3114,66,inactive,closed,active,inactive,73,61,0,02:50.4,66,66.5
3115,66,inactive,closed,inactive,inactive,73,61,0,03:07.5,66,66.5
3116,66,inactive,closed,active,inactive,73,61,0,03:48.1,66,66.5
3117,66,inactive,closed,active,active,73,61,0,04:01.9,66,66.5
3118,66,inactive,closed,active,active,73,61,0,04:01.9,66,66.5
3119,66,inactive,closed,active,active,73,61,0,04:02.3,66,66.5
3120,66,inactive,closed,active,active,73,61,0,04:02.3,66,66.5
3121,66,inactive,closed,inactive,active,73,61,0,04:47.8,66,66.5
3122,66,inactive,closed,active,active,73,61,0,04:53.0,66,66.5
3123,66,inactive,closed,active,inactive,73,61,0,04:54.0,66,66.5
3124,66,inactive,closed,active,inactive,73,61,0,04:54.0,66,66.5
3125,66,inactive,closed,inactive,inactive,73,61,0,05:17.8,66,66.5
3126,66,inactive,closed,inactive,inactive,73.1,61,0,07:06.8,66,66.5
3127,66,inactive,closed,inactive,inactive,73.1,61,0,07:06.8,66,66.5
3128,66,inactive,closed,active,inactive,73.1,61,0,07:29.7,66,66.5
3129,66,inactive,closed,inactive,inactive,73.1,61,0,07:49.5,66,66.5
3130,66,inactive,closed,active,inactive,73.1,61,0,12:50.4,66,66.5
3131,66,inactive,closed,inactive,inactive,73.1,61,0,13:04.4,66,66.5
3132,66,inactive,closed,active,inactive,73.1,61,0,13:05.6,66,66.5
3133,66,inactive,open,active,inactive,73.1,61,0,13:19.8,66,66.5
3136,66,active,open,active,inactive,73.1,61,0,13:20.2,66,66.5
3140,66,active,closed,active,inactive,73.1,61,0,13:23.3,66,66.5
3144,66,active,closed,inactive,inactive,73.1,61,0,13:27.1,66,66.5
3146,66,inactive,closed,inactive,inactive,73.1,61,0,13:29.9,66,66.5
3147,66,inactive,closed,inactive,inactive,73.1,62,0,15:08.0,66,66.5
3148,66,inactive,closed,inactive,inactive,73.1,62,0,15:08.0,66,66.5
3149,67,inactive,closed,inactive,inactive,73.1,62,0,18:49.3,66,66.5
3151,67,inactive,closed,active,inactive,73.1,62,0,14:18.9,66,66.5
3152,67,inactive,closed,active,active,73.1,62,0,14:19.5,66,66.5
3153,67,inactive,closed,active,active,73.1,62,0,14:19.5,66,66.5
3155,67,active,closed,active,active,73.1,62,0,14:40.8,66,66.5
3156,67,active,open,active,active,73.1,62,0,14:41.2,66,66.5
3161,67,active,closed,active,active,73.1,62,0,14:44.4,66,66.5
3166,67,inactive,closed,active,active,73.1,62,0,14:50.8,66,66.5
3167,67,inactive,closed,inactive,active,73.1,62,0,14:51.7,66,66.5
3168,67,inactive,closed,inactive,inactive,73.1,62,0,15:07.4,66,66.5
3169,67,inactive,closed,inactive,inactive,73.1,62,0,15:07.4,66,66.5
3170,67,inactive,closed,inactive,inactive,73,62,0,19:15.5,66,66.5
3171,67,inactive,closed,inactive,inactive,73,62,0,19:15.5,66,66.5
3172,67,inactive,closed,inactive,inactive,73.1,62,0,35:17.4,66,66.5
3173,67,inactive,closed,inactive,inactive,73.1,62,0,35:17.4,66,66.5
3174,67,inactive,closed,inactive,inactive,73,62,0,07:21.2,66,66.5
3175,67,inactive,closed,inactive,inactive,73,62,0,07:21.2,66,66.5
3176,67,inactive,closed,inactive,inactive,73.1,62,0,23:23.1,66,66.5
3177,67,inactive,closed,inactive,inactive,73.1,62,0,23:23.1,66,66.5
3178,67,inactive,closed,inactive,inactive,73,62,0,31:24.1,66,66.5
3179,67,inactive,closed,inactive,inactive,73,62,0,31:24.1,66,66.5
3180,67,inactive,closed,active,inactive,73,62,0,01:09.6,66,66.5
3181,67,inactive,open,active,inactive,73,62,0,01:13.1,66,66.5
3184,67,active,open,active,inactive,73,62,0,01:13.3,66,66.5
3189,67,active,closed,active,inactive,73,62,0,01:17.7,66,66.5
3195,67,active,closed,inactive,inactive,73,62,0,01:21.4,66,66.5
3196,67,inactive,closed,inactive,inactive,73,62,0,01:23.3,66,66.5
3197,67,inactive,open,inactive,inactive,73,62,0,01:49.2,66,66.5
3200,67,active,open,inactive,inactive,73,62,0,01:51.2,66,66.5
3202,67,active,closed,inactive,inactive,73,62,0,01:53.1,66,66.5
3207,67,inactive,closed,inactive,inactive,73,62,0,02:01.2,66,66.5
3208,67,inactive,open,inactive,inactive,73,62,0,02:22.8,66,66.5
3211,67,active,open,inactive,inactive,73,62,0,02:23.0,66,66.5
3215,67,active,closed,inactive,inactive,73,62,0,02:26.7,66,66.5
3222,67,inactive,closed,inactive,inactive,73,62,0,02:33.0,66,66.5
3223,67,inactive,open,inactive,inactive,73,62,0,03:11.4,66,66.5
3226,67,active,open,inactive,inactive,73,62,0,03:11.7,66,66.5
3230,67,active,closed,inactive,inactive,73,62,0,03:15.4,66,66.5
3233,67,inactive,closed,inactive,inactive,73,62,0,03:21.7,66,66.5
3234,67,inactive,closed,inactive,inactive,72.9,62,0,03:27.9,66,66.5
3235,67,inactive,closed,inactive,inactive,72.9,62,0,03:27.9,66,66.5
3236,67,inactive,closed,active,inactive,72.9,62,0,22:59.4,66,66.5
3237,67,inactive,open,active,inactive,72.9,62,0,23:00.8,66,66.5
3240,67,active,open,active,inactive,72.9,62,0,23:01.1,66,66.5
3245,67,active,open,active,active,72.9,62,0,23:05.1,66,66.5
3246,67,active,open,active,active,72.9,62,0,23:05.1,66,66.5
3247,67,active,open,active,active,72.9,62,0,23:05.4,66,66.5
3248,67,active,open,active,active,72.9,62,0,23:05.4,66,66.5
3249,67,active,closed,active,active,72.9,62,0,23:08.4,66,66.5
3256,67,active,closed,inactive,active,72.9,62,0,23:13.3,66,66.5
3257,67,inactive,closed,inactive,active,72.9,62,0,23:21.1,66,66.5
3258,67,inactive,closed,inactive,inactive,72.9,62,0,23:36.7,66,66.5
3259,67,inactive,closed,inactive,inactive,72.9,62,0,23:36.7,66,66.5
3260,67,inactive,closed,inactive,inactive,72.9,62,4,27:31.8,66,66.5
3261,67,inactive,closed,inactive,inactive,72.9,62,4,27:31.8,66,66.5
3262,67,inactive,closed,inactive,inactive,73,62,4,35:31.7,66,66.5
3263,67,inactive,closed,inactive,inactive,73,62,4,35:31.7,66,66.5
3264,67,inactive,closed,active,inactive,73,62,4,38:25.7,66,66.5
3265,67,inactive,closed,inactive,inactive,73,62,4,38:36.1,66,66.5
3266,67,inactive,closed,active,inactive,73,62,4,40:23.8,66,66.5
3267,67,inactive,closed,inactive,inactive,73,62,4,40:34.4,66,66.5
3268,67,inactive,closed,active,inactive,73,62,4,52:56.6,66,66.5
3269,67,inactive,open,active,inactive,73,62,4,53:01.4,66,66.5
3272,67,active,open,active,inactive,73,62,4,53:01.5,66,66.5
3277,67,active,open,active,active,73,62,4,53:06.0,66,66.5
3278,67,active,open,active,active,73,62,4,53:06.0,66,66.5
3279,67,active,closed,active,active,73,62,4,53:08.1,66,66.5
3285,67,inactive,closed,active,active,73,62,4,53:11.6,66,66.5
3287,67,inactive,closed,inactive,active,73,62,4,53:12.7,66,66.5
3288,67,inactive,closed,inactive,inactive,73,62,4,53:32.5,66,66.5
3289,67,inactive,closed,inactive,inactive,73,62,4,53:32.5,66,66.5
3290,67,inactive,open,inactive,inactive,73,62,4,56:54.4,66,66.5
3292,67,inactive,open,inactive,active,73,62,4,56:58.5,66,66.5
3293,67,inactive,open,inactive,active,73,62,4,56:58.5,66,66.5
3294,67,inactive,closed,inactive,active,73,62,4,56:58.7,66,66.5
3296,67,inactive,closed,active,active,73,62,4,56:58.8,66,66.5
3298,67,active,closed,active,active,73,62,4,56:58.9,66,66.5
3303,67,inactive,closed,active,active,73,62,4,57:08.9,66,66.5
3304,67,inactive,closed,inactive,active,73,62,4,57:21.6,66,66.5
3305,67,inactive,closed,active,active,73,62,4,57:32.1,66,66.5
3306,67,inactive,closed,inactive,active,73,62,4,58:02.0,66,66.5
3307,67,inactive,closed,inactive,inactive,73,62,4,58:15.8,66,66.5
3308,67,inactive,closed,inactive,inactive,73,62,4,58:15.8,66,66.5
3309,67,inactive,closed,active,inactive,73,62,4,58:16.8,66,66.5
3310,67,inactive,closed,active,active,73,62,4,58:18.4,66,66.5
3311,67,inactive,closed,active,active,73,62,4,58:18.4,66,66.5
3312,67,inactive,closed,inactive,active,73,62,4,58:34.1,66,66.5
3313,67,inactive,closed,active,active,73,62,4,58:40.7,66,66.5
3314,67,inactive,closed,active,inactive,73,62,4,58:45.9,66,66.5
3315,67,inactive,closed,active,inactive,73,62,4,58:45.9,66,66.5
3316,67,inactive,closed,active,active,73,62,4,58:56.4,66,66.5
3317,67,inactive,closed,active,active,73,62,4,58:56.4,66,66.5
