,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB,simulated_temperature
2710,66,inactive,closed,active,inactive,73.5,58,0,15:51.5,66,68
2711,66,inactive,closed,inactive,inactive,73.5,58,0,16:02.5,66,68
2712,66,inactive,closed,active,inactive,73.5,58,0,21:26.9,66,68
2713,66,inactive,closed,inactive,inactive,73.5,58,0,21:37.1,66,68
2714,66,inactive,closed,inactive,inactive,73.6,58,0,21:42.7,66,68
2715,66,inactive,closed,inactive,inactive,73.6,58,0,21:42.7,66,68
2716,67,inactive,closed,inactive,inactive,73.6,58,0,26:23.6,66,68
2717,67,inactive,closed,inactive,inactive,73.6,58,0,28:33.7,67,69
2718,67,inactive,closed,inactive,inactive,73.7,58,0,29:43.6,67,69
2719,67,inactive,closed,inactive,inactive,73.7,58,0,29:43.6,67,69
2720,67,inactive,closed,inactive,inactive,73.7,59,0,29:43.8,67,69
2721,67,inactive,closed,inactive,inactive,73.7,59,0,29:43.8,67,69
2722,67,inactive,closed,inactive,inactive,73.7,60,0,37:44.8,67,69
2723,67,inactive,closed,inactive,inactive,73.7,60,0,37:44.8,67,69
2724,67,inactive,closed,inactive,inactive,73.7,61,0,45:45.7,67,69
2725,67,inactive,closed,inactive,inactive,73.7,61,0,45:45.7,67,69
2726,67,inactive,closed,active,inactive,73.7,61,0,49:04.6,67,69
2727,67,inactive,closed,inactive,inactive,73.7,61,0,49:15.3,67,69
2728,67,inactive,closed,inactive,inactive,73.8,61,0,53:46.5,67,69
2729,67,inactive,closed,inactive,inactive,73.8,61,0,53:46.5,67,69
2730,67,inactive,closed,active,inactive,73.8,61,0,02:26.3,67,69
2731,67,inactive,closed,inactive,inactive,73.8,61,0,02:36.9,67,69
2732,67,inactive,closed,active,inactive,73.8,61,0,02:39.1,67,69
2733,67,inactive,closed,inactive,inactive,73.8,61,0,02:49.5,67,69
2734,67,inactive,closed,inactive,inactive,73.9,61,0,17:49.4,67,69
2735,67,inactive,closed,inactive,inactive,73.9,61,0,17:49.4,67,69
2736,67,inactive,closed,inactive,inactive,73.9,62,0,17:49.5,67,69
2737,67,inactive,closed,inactive,inactive,73.9,62,0,17:49.5,67,69
2738,67,inactive,closed,inactive,inactive,73.8,62,0,25:50.3,67,69
2739,67,inactive,closed,inactive,inactive,73.8,62,0,25:50.3,67,69
2740,67,inactive,closed,inactive,inactive,73.8,62,0,33:43.5,66,68
2741,67,inactive,closed,inactive,inactive,73.7,62,0,49:53.2,66,68
2742,67,inactive,closed,inactive,inactive,73.7,62,0,49:53.2,66,68
2743,67,inactive,closed,inactive,inactive,73.6,62,0,13:56.1,66,68
2744,67,inactive,closed,inactive,inactive,73.6,62,0,13:56.1,66,68
2745,67,inactive,closed,inactive,inactive,73.7,62,0,29:58.0,66,68
2746,67,inactive,closed,inactive,inactive,73.7,62,0,29:58.0,66,68
2747,66,inactive,closed,inactive,inactive,73.7,62,0,31:50.2,66,68
2748,66,inactive,closed,inactive,inactive,73.6,62,0,37:58.9,66,68
2749,66,inactive,closed,inactive,inactive,73.6,62,0,37:58.9,66,68
2750,66,inactive,closed,inactive,inactive,73.6,61,0,37:59.1,66,68
2751,66,inactive,closed,inactive,inactive,73.6,61,0,37:59.1,66,68
2752,66,inactive,closed,inactive,inactive,73.6,62,0,46:00.0,66,68
2753,66,inactive,closed,inactive,inactive,73.6,62,0,46:00.0,66,68
2754,66,inactive,closed,inactive,inactive,73.5,62,0,02:01.8,66,68
2755,66,inactive,closed,inactive,inactive,73.5,62,0,02:01.8,66,68
2756,66,inactive,closed,inactive,inactive,73.4,62,0,34:05.6,66,68
2757,66,inactive,closed,inactive,inactive,73.4,62,0,34:05.6,66,68
2758,66,inactive,closed,inactive,inactive,73.3,62,0,50:07.5,66,68
2759,66,inactive,closed,inactive,inactive,73.3,62,0,50:07.5,66,68
2760,66,inactive,closed,inactive,inactive,73.2,62,0,46:14.2,66,68
2761,66,inactive,closed,inactive,inactive,73.2,62,0,46:14.2,66,68
2762,66,inactive,closed,inactive,inactive,73.1,62,0,02:16.2,66,68
2763,66,inactive,closed,inactive,inactive,73.1,62,0,02:16.2,66,68
2764,66,inactive,closed,inactive,inactive,73,62,0,50:21.9,66,68
2765,66,inactive,closed,inactive,inactive,73,62,0,50:21.9,66,68
2766,66,inactive,closed,inactive,inactive,72.9,62,0,14:24.8,66,68
2767,66,inactive,closed,inactive,inactive,72.9,62,0,14:24.8,66,68
2768,66,inactive,closed,inactive,inactive,72.9,62,0,24:25.5,65,64
2769,66,inactive,closed,active,inactive,72.9,62,0,42:10.4,65,64
2770,66,inactive,closed,inactive,inactive,72.9,62,0,42:21.0,65,64
2771,66,inactive,closed,active,inactive,72.9,62,0,43:18.3,65,64
2772,66,inactive,closed,inactive,inactive,72.9,62,0,43:31.7,65,64
2773,66,inactive,closed,active,inactive,72.9,62,0,44:58.0,65,64
2774,66,inactive,closed,inactive,inactive,72.9,62,0,45:08.6,65,64
2775,66,inactive,closed,active,inactive,72.9,62,0,46:04.9,65,64
2776,66,inactive,closed,inactive,inactive,72.9,62,0,46:15.5,65,64
2777,66,inactive,closed,inactive,inactive,73,62,0,54:29.5,65,64
2778,66,inactive,closed,inactive,inactive,73,62,0,54:29.5,65,64
2779,66,inactive,closed,inactive,inactive,73,62,0,54:29.7,66,68
2780,66,inactive,closed,inactive,inactive,73,61,0,54:29.7,66,68
2781,66,inactive,closed,inactive,inactive,73,61,0,54:29.7,66,68
2782,66,inactive,closed,active,inactive,73,61,0,59:43.3,66,68
2783,66,inactive,closed,inactive,inactive,73,61,0,59:53.8,66,68
2784,66,inactive,closed,active,inactive,73,61,0,00:19.9,66,68
2785,66,inactive,closed,inactive,inactive,73,61,0,00:31.3,66,68
2786,66,inactive,closed,active,inactive,73,61,0,00:44.9,66,68
2787,66,inactive,closed,inactive,inactive,73,61,0,01:00.2,66,68
2788,66,inactive,closed,active,inactive,73,61,0,01:53.7,66,68
2789,66,inactive,closed,inactive,inactive,73,61,0,02:04.1,66,68
2790,66,inactive,closed,active,inactive,73,61,0,02:25.7,66,68
2791,66,inactive,closed,active,inactive,72.9,61,0,02:30.5,66,68
2792,66,inactive,closed,active,inactive,72.9,61,0,02:30.5,66,68
2793,66,inactive,closed,inactive,inactive,72.9,61,0,02:36.0,66,68
2794,66,inactive,closed,active,inactive,72.9,61,0,09:59.8,66,68
2795,66,inactive,closed,active,active,72.9,61,0,10:13.6,66,68
2796,66,inactive,closed,active,active,72.9,61,0,10:13.6,66,68
2797,66,inactive,closed,inactive,active,72.9,61,0,10:23.0,66,68
2798,66,inactive,closed,inactive,active,73,61,0,10:31.4,66,68
2799,66,inactive,closed,inactive,active,73,61,0,10:31.4,66,68
2800,66,inactive,closed,inactive,active,73,62,0,10:31.6,66,68
2801,66,inactive,closed,inactive,active,73,62,0,10:31.6,66,68
2802,66,inactive,closed,inactive,active,73,62,46,10:32.5,66,68
2803,66,inactive,closed,inactive,active,73,62,46,10:32.5,66,68
2804,66,inactive,closed,inactive,inactive,73,62,46,10:41.2,66,68
2805,66,inactive,closed,inactive,inactive,73,62,46,10:41.2,66,68
2806,66,inactive,closed,active,inactive,73,62,46,11:43.7,66,68
2807,66,inactive,closed,active,active,73,62,46,11:44.4,66,68
2808,66,inactive,closed,active,active,73,62,46,11:44.4,66,68
2809,66,inactive,closed,active,inactive,73,62,46,12:13.1,66,68
2810,66,inactive,closed,active,inactive,73,62,46,12:13.1,66,68
2811,66,inactive,closed,active,active,73,62,46,12:13.9,66,68
2812,66,inactive,closed,active,active,73,62,46,12:13.9,66,68
2813,66,inactive,open,active,active,73,62,46,12:20.2,66,68
2815,66,inactive,open,inactive,active,73,62,46,12:29.1,66,68
2816,66,inactive,open,active,active,73,62,46,12:42.4,66,68
2818,66,active,open,active,active,73,62,46,12:54.2,66,68
2823,66,active,open,inactive,active,73,62,46,13:03.7,66,68
2837,66,active,open,inactive,inactive,73,62,46,13:19.2,66,68
2838,66,active,open,inactive,inactive,73,62,46,13:19.2,66,68
2842,66,inactive,open,inactive,inactive,73,62,46,13:24.3,66,68
2844,66,active,open,inactive,inactive,73,62,46,13:38.4,66,68
2849,66,inactive,open,inactive,inactive,73,62,46,13:48.4,66,68
2851,66,active,open,inactive,inactive,73,62,46,14:22.8,66,68
2856,66,active,closed,inactive,inactive,73,62,46,14:27.9,66,68
2859,66,active,open,inactive,inactive,73,62,46,14:28.9,66,68
2862,66,active,closed,inactive,inactive,73,62,46,14:29.9,66,68
2867,66,inactive,closed,inactive,inactive,73,62,46,14:32.8,66,68
2869,66,inactive,open,inactive,inactive,73,62,46,14:36.8,66,68
2874,66,inactive,closed,inactive,inactive,73,62,46,14:40.4,66,68
2879,66,active,closed,inactive,inactive,73,62,46,14:42.9,66,68
2882,66,inactive,closed,inactive,inactive,73,62,46,14:52.9,66,68
2883,66,inactive,closed,inactive,inactive,72.3,62,46,18:32.4,66,68
2884,66,inactive,closed,inactive,inactive,72.3,62,46,18:32.4,66,68
2885,66,inactive,closed,inactive,inactive,72.3,62,4,18:33.4,66,68
2886,66,inactive,closed,inactive,inactive,72.3,62,4,18:33.4,66,68
2887,67,inactive,closed,inactive,inactive,72.3,62,4,22:49.6,66,68
2888,67,inactive,closed,active,inactive,72.3,62,4,26:30.2,66,68
2889,67,inactive,closed,active,inactive,72.6,62,4,26:33.4,66,68
2890,67,inactive,closed,active,inactive,72.6,62,4,26:33.4,66,68
2891,67,inactive,closed,active,inactive,72.6,62,5,26:34.4,66,68
2892,67,inactive,closed,active,inactive,72.6,62,5,26:34.4,66,68
2893,67,inactive,closed,inactive,inactive,72.6,62,5,26:41.3,66,68
2894,66,inactive,closed,inactive,inactive,72.6,62,5,27:50.7,66,68
2895,66,inactive,closed,inactive,inactive,72.8,62,5,34:34.3,66,68
2896,66,inactive,closed,inactive,inactive,72.8,62,5,34:34.3,66,68
2897,66,inactive,closed,inactive,inactive,72.8,62,4,34:35.5,66,68
2898,66,inactive,closed,inactive,inactive,72.8,62,4,34:35.5,66,68
2899,66,inactive,closed,active,inactive,72.8,62,4,38:59.1,66,68
2900,66,inactive,closed,active,active,72.8,62,4,38:59.7,66,68
2901,66,inactive,closed,active,active,72.8,62,4,38:59.7,66,68
2903,66,active,closed,active,active,72.8,62,4,39:21.5,66,68
2904,66,active,open,active,active,72.8,62,4,39:21.9,66,68
2910,66,active,closed,active,active,72.8,62,4,39:26.5,66,68
2913,66,inactive,closed,active,active,72.8,62,4,39:31.5,66,68
2914,66,inactive,closed,inactive,active,72.8,62,4,39:31.6,66,68
2915,66,inactive,open,inactive,active,72.8,62,4,39:45.2,66,68
2918,66,active,open,inactive,active,72.8,62,4,39:47.7,66,68
2919,66,active,open,inactive,inactive,72.8,62,4,39:48.3,66,68
2920,66,active,open,inactive,inactive,72.8,62,4,39:48.3,66,68
2922,66,active,closed,inactive,inactive,72.8,62,4,39:48.9,66,68
2928,66,inactive,closed,inactive,inactive,72.8,62,4,39:57.8,66,68
2929,66,inactive,closed,inactive,inactive,72.9,62,4,42:35.3,66,68
2930,66,inactive,closed,inactive,inactive,72.9,62,4,42:35.3,66,68
2931,66,inactive,closed,inactive,inactive,72.9,62,0,42:36.3,66,68
2932,66,inactive,closed,inactive,inactive,72.9,62,0,42:36.3,66,68
2933,66,inactive,closed,inactive,inactive,73,62,0,50:36.2,66,68
2934,66,inactive,closed,inactive,inactive,73,62,0,50:36.2,66,68
2935,66,inactive,closed,inactive,inactive,73.1,62,0,06:38.2,66,68
2936,66,inactive,closed,inactive,inactive,73.1,62,0,06:38.2,66,68
2937,66,inactive,closed,active,inactive,73.1,62,0,13:21.6,66,68
2938,66,inactive,closed,active,active,73.1,62,0,13:24.0,66,68
2939,66,inactive,closed,active,active,73.1,62,0,13:24.0,66,68
2940,66,inactive,closed,inactive,active,73.1,62,0,13:35.5,66,68
2941,66,inactive,closed,active,active,73.1,62,0,13:41.4,66,68
2942,66,inactive,closed,inactive,active,73.1,62,0,13:55.5,66,68
2943,66,inactive,closed,inactive,inactive,73.1,62,0,14:11.4,66,68
2944,66,inactive,closed,inactive,inactive,73.1,62,0,14:11.4,66,68
2945,66,inactive,closed,active,inactive,73.1,62,0,35:25.9,66,68
2946,66,inactive,closed,inactive,inactive,73.1,62,0,35:36.3,66,68
2947,66,inactive,closed,active,inactive,73.1,62,0,36:05.9,66,68
2948,66,inactive,closed,inactive,inactive,73.1,62,0,36:16.8,66,68
2949,66,inactive,closed,active,inactive,73.1,62,0,36:22.1,66,68
2950,66,inactive,closed,inactive,inactive,73.1,62,0,36:33.3,66,68
2951,66,inactive,closed,active,inactive,73.1,62,0,37:00.0,66,68
2952,66,inactive,closed,inactive,inactive,73.1,62,0,37:10.2,66,68
2953,66,inactive,closed,active,inactive,73.1,62,0,38:21.9,66,68
2954,66,inactive,closed,inactive,inactive,73.1,62,0,38:55.3,66,68
2955,66,inactive,closed,active,inactive,73.1,62,0,39:01.0,66,68
2956,66,inactive,closed,active,active,73.1,62,0,39:21.8,66,68
2957,66,inactive,closed,active,active,73.1,62,0,39:21.8,66,68
2959,66,active,closed,active,active,73.1,62,0,39:29.7,66,68
2961,66,active,open,active,active,73.1,62,0,39:31.1,66,68
2967,66,active,closed,active,active,73.1,62,0,39:36.8,66,68
2969,66,inactive,closed,active,active,73.1,62,0,39:39.7,66,68
2970,66,inactive,closed,inactive,active,73.1,62,0,39:39.8,66,68
2971,66,inactive,open,inactive,active,73.1,62,0,39:40.1,66,68
2973,66,inactive,closed,inactive,active,73.1,62,0,39:45.8,66,68
2975,66,inactive,open,inactive,active,73.1,62,0,39:47.1,66,68
2978,66,inactive,open,active,active,73.1,62,0,39:47.2,66,68
2981,66,active,open,active,active,73.1,62,0,39:49.7,66,68
2983,66,active,closed,active,active,73.1,62,0,39:50.5,66,68
2989,66,active,closed,active,inactive,73.1,62,0,39:54.3,66,68
2990,66,active,closed,active,inactive,73.1,62,0,39:54.3,66,68
2991,66,active,closed,inactive,inactive,73.1,62,0,39:58.4,66,68
2992,66,inactive,closed,inactive,inactive,73.1,62,0,39:59.8,66,68
2993,66,inactive,closed,inactive,inactive,73,62,0,46:42.9,66,68
2994,66,inactive,closed,inactive,inactive,73,62,0,46:42.9,66,68
2995,66,inactive,closed,inactive,inactive,72.9,62,0,10:45.8,66,68
2996,66,inactive,closed,inactive,inactive,72.9,62,0,10:45.8,66,68
2997,66,inactive,closed,active,inactive,72.9,62,0,31:51.3,66,68
2998,66,inactive,closed,inactive,inactive,72.9,62,0,32:02.4,66,68
2999,66,inactive,closed,active,inactive,72.9,62,0,35:43.2,66,68
3000,66,inactive,closed,inactive,inactive,72.9,62,0,35:54.0,66,68
3001,66,inactive,closed,active,inactive,72.9,62,0,40:08.5,66,68
3002,66,inactive,closed,inactive,inactive,72.9,62,0,40:18.7,66,68
3003,66,inactive,closed,inactive,inactive,73,62,0,42:49.6,66,68
3004,66,inactive,closed,inactive,inactive,73,62,0,42:49.6,66,68
3005,66,inactive,closed,active,inactive,73,62,0,46:38.7,66,68
3006,66,inactive,closed,inactive,inactive,73,62,0,46:57.4,66,68
3007,66,inactive,closed,active,inactive,73,62,0,48:54.4,66,68
3008,66,inactive,closed,inactive,inactive,73,62,0,49:04.7,66,68
3009,66,inactive,closed,inactive,inactive,73.1,62,0,58:51.5,66,68
3010,66,inactive,closed,inactive,inactive,73.1,62,0,58:51.5,66,68
3011,66,inactive,closed,inactive,inactive,73,62,0,06:52.5,66,68
3012,66,inactive,closed,inactive,inactive,73,62,0,06:52.5,66,68
3013,66,inactive,open,inactive,inactive,73,62,0,07:01.0,66,68
3016,66,active,open,inactive,inactive,73,62,0,07:05.3,66,68
3017,66,active,open,inactive,active,73,62,0,07:05.4,66,68
3018,66,active,open,inactive,active,73,62,0,07:05.4,66,68
3019,66,active,open,active,active,73,62,0,07:05.4,66,68
3020,66,active,closed,active,active,73,62,0,07:05.4,66,68
3026,66,inactive,closed,active,active,73,62,0,07:15.4,66,68
3027,66,inactive,closed,inactive,active,73,62,0,07:26.5,66,68
3028,66,inactive,closed,inactive,inactive,73,62,0,07:34.8,66,68
3029,66,inactive,closed,inactive,inactive,73,62,0,07:34.8,66,68
3030,66,inactive,closed,active,inactive,73,62,0,09:41.2,66,68
3031,66,inactive,closed,active,active,73,62,0,09:45.0,66,68
3032,66,inactive,closed,active,active,73,62,0,09:45.0,66,68
3033,66,inactive,closed,inactive,active,73,62,0,09:54.2,66,68
3034,66,inactive,closed,active,active,73,62,0,10:12.2,66,68
3035,66,inactive,closed,active,inactive,73,62,0,10:12.6,66,68
3036,66,inactive,closed,active,inactive,73,62,0,10:12.6,66,68
3037,66,inactive,closed,active,active,73,62,0,10:15.1,66,68
3038,66,inactive,closed,active,active,73,62,0,10:15.1,66,68
3039,66,inactive,closed,inactive,active,73,62,0,10:26.3,66,68
3040,66,inactive,closed,inactive,inactive,73,62,0,10:42.7,66,68
3041,66,inactive,closed,inactive,inactive,73,62,0,10:42.7,66,68
3042,66,inactive,closed,inactive,inactive,73,61,0,22:54.6,66,68
3043,66,inactive,closed,inactive,inactive,73,61,0,22:54.6,66,68
3044,66,inactive,closed,active,inactive,73,61,0,42:50.2,66,68
3046,66,active,closed,active,inactive,73,61,0,42:57.6,66,68
3047,66,active,open,active,inactive,73,61,0,42:58.1,66,68
3053,66,active,closed,active,inactive,73,61,0,43:02.3,66,68
3056,66,active,closed,inactive,inactive,73,61,0,43:03.2,66,68
3058,66,active,closed,active,inactive,73,61,0,43:04.2,66,68
3059,66,active,closed,active,active,73,61,0,43:04.6,66,68
3060,66,active,closed,active,active,73,61,0,43:04.6,66,68
3062,66,active,closed,active,active,73,61,0,43:04.9,66,68
3063,66,active,closed,active,active,73,61,0,43:04.9,66,68
3066,66,inactive,closed,active,active,73,61,0,43:07.7,66,68
3067,66,inactive,closed,inactive,active,73,61,0,43:16.4,66,68
3068,66,inactive,closed,inactive,inactive,73,61,0,43:33.3,66,68
3069,66,inactive,closed,inactive,inactive,73,61,0,43:33.3,66,68
3070,66,inactive,closed,active,inactive,73,61,0,48:19.1,66,68
3071,66,inactive,closed,active,active,73,61,0,48:21.3,66,68
3072,66,inactive,closed,active,active,73,61,0,48:21.3,66,68
3073,66,inactive,closed,inactive,active,73,61,0,48:42.9,66,68
3074,66,inactive,closed,inactive,inactive,73,61,0,48:59.9,66,68
3075,66,inactive,closed,inactive,inactive,73,61,0,48:59.9,66,68
3076,66,inactive,open,inactive,inactive,73,61,0,50:15.0,66,68
3079,66,active,open,inactive,inactive,73,61,0,50:24.5,66,68
3085,66,active,closed,inactive,inactive,73,61,0,50:29.9,66,68
3088,66,active,closed,active,inactive,73,61,0,50:30.7,66,68
3090,66,active,closed,active,active,73,61,0,50:32.2,66,68
3091,66,active,closed,active,active,73,61,0,50:32.2,66,68
3094,66,inactive,closed,active,active,73,61,0,50:34.5,66,68
3095,66,inactive,closed,inactive,active,73,61,0,50:55.2,66,68
3096,66,inactive,closed,inactive,inactive,73,61,0,51:10.2,66,68
3097,66,inactive,closed,inactive,inactive,73,61,0,51:10.2,66,68
3098,66,inactive,closed,active,inactive,73,61,0,11:51.1,66,68
3099,66,inactive,closed,inactive,inactive,73,61,0,12:01.7,66,68
3100,66,inactive,closed,active,inactive,73,61,0,15:10.3,66,68
3101,66,inactive,closed,inactive,inactive,73,61,0,15:21.8,66,68
3102,66,inactive,closed,inactive,inactive,73,60,0,35:03.2,66,68
3103,66,inactive,closed,inactive,inactive,73,60,0,35:03.2,66,68
3104,66,inactive,closed,inactive,inactive,73,61,0,51:05.1,66,68
3105,66,inactive,closed,inactive,inactive,73,61,0,51:05.1,66,68
3106,66,inactive,closed,active,inactive,73,61,0,00:24.1,66,68
3107,66,inactive,closed,active,active,73,61,0,00:28.2,66,68
3108,66,inactive,closed,active,active,73,61,0,00:28.2,66,68
3109,66,inactive,closed,inactive,active,73,61,0,00:36.2,66,68
3110,66,inactive,closed,active,active,73,61,0,00:39.8,66,68
3111,66,inactive,closed,inactive,active,73,61,0,00:53.9,66,68
3112,66,inactive,closed,inactive,inactive,73,61,0,00:55.8,66,68
3113,66,inactive,closed,inactive,inactive,73,61,0,00:55.8,66,68
3114,66,inactive,closed,active,inactive,73,61,0,02:50.4,66,68
3115,66,inactive,closed,inactive,inactive,73,61,0,03:07.5,66,68
3116,66,inactive,closed,active,inactive,73,61,0,03:48.1,66,68
3117,66,inactive,closed,active,active,73,61,0,04:01.9,66,68
3118,66,inactive,closed,active,active,73,61,0,04:01.9,66,68
3119,66,inactive,closed,active,active,73,61,0,04:02.3,66,68
3120,66,inactive,closed,active,active,73,61,0,04:02.3,66,68
3121,66,inactive,closed,inactive,active,73,61,0,04:47.8,66,68
3122,66,inactive,closed,active,active,73,61,0,04:53.0,66,68
3123,66,inactive,closed,active,inactive,73,61,0,04:54.0,66,68
3124,66,inactive,closed,active,inactive,73,61,0,04:54.0,66,68
3125,66,inactive,closed,inactive,inactive,73,61,0,05:17.8,66,68
3126,66,inactive,closed,inactive,inactive,73.1,61,0,07:06.8,66,68
3127,66,inactive,closed,inactive,inactive,73.1,61,0,07:06.8,66,68
3128,66,inactive,closed,active,inactive,73.1,61,0,07:29.7,66,68
3129,66,inactive,closed,inactive,inactive,73.1,61,0,07:49.5,66,68
3130,66,inactive,closed,active,inactive,73.1,61,0,12:50.4,66,68
3131,66,inactive,closed,inactive,inactive,73.1,61,0,13:04.4,66,68
3132,66,inactive,closed,active,inactive,73.1,61,0,13:05.6,66,68
3133,66,inactive,open,active,inactive,73.1,61,0,13:19.8,66,68
3136,66,active,open,active,inactive,73.1,61,0,13:20.2,66,68
3140,66,active,closed,active,inactive,73.1,61,0,13:23.3,66,68
3144,66,active,closed,inactive,inactive,73.1,61,0,13:27.1,66,68
3146,66,inactive,closed,inactive,inactive,73.1,61,0,13:29.9,66,68
3147,66,inactive,closed,inactive,inactive,73.1,62,0,15:08.0,66,68
3148,66,inactive,closed,inactive,inactive,73.1,62,0,15:08.0,66,68
3149,67,inactive,closed,inactive,inactive,73.1,62,0,18:49.3,66,68
3151,67,inactive,closed,active,inactive,73.1,62,0,14:18.9,66,68
3152,67,inactive,closed,active,active,73.1,62,0,14:19.5,66,68
3153,67,inactive,closed,active,active,73.1,62,0,14:19.5,66,68
3155,67,active,closed,active,active,73.1,62,0,14:40.8,66,68
3156,67,active,open,active,active,73.1,62,0,14:41.2,66,68
3161,67,active,closed,active,active,73.1,62,0,14:44.4,66,68
3166,67,inactive,closed,active,active,73.1,62,0,14:50.8,66,68
3167,67,inactive,closed,inactive,active,73.1,62,0,14:51.7,66,68
3168,67,inactive,closed,inactive,inactive,73.1,62,0,15:07.4,66,68
3169,67,inactive,closed,inactive,inactive,73.1,62,0,15:07.4,66,68
3170,67,inactive,closed,inactive,inactive,73,62,0,19:15.5,66,68
3171,67,inactive,closed,inactive,inactive,73,62,0,19:15.5,66,68
3172,67,inactive,closed,inactive,inactive,73.1,62,0,35:17.4,66,68
3173,67,inactive,closed,inactive,inactive,73.1,62,0,35:17.4,66,68
3174,67,inactive,closed,inactive,inactive,73,62,0,07:21.2,66,68
3175,67,inactive,closed,inactive,inactive,73,62,0,07:21.2,66,68
3176,67,inactive,closed,inactive,inactive,73.1,62,0,23:23.1,66,68
3177,67,inactive,closed,inactive,inactive,73.1,62,0,23:23.1,66,68
3178,67,inactive,closed,inactive,inactive,73,62,0,31:24.1,66,68
3179,67,inactive,closed,inactive,inactive,73,62,0,31:24.1,66,68
3180,67,inactive,closed,active,inactive,73,62,0,01:09.6,66,68
3181,67,inactive,open,active,inactive,73,62,0,01:13.1,66,68
3184,67,active,open,active,inactive,73,62,0,01:13.3,66,68
3189,67,active,closed,active,inactive,73,62,0,01:17.7,66,68
3195,67,active,closed,inactive,inactive,73,62,0,01:21.4,66,68
3196,67,inactive,closed,inactive,inactive,73,62,0,01:23.3,66,68
3197,67,inactive,open,inactive,inactive,73,62,0,01:49.2,66,68
3200,67,active,open,inactive,inactive,73,62,0,01:51.2,66,68
3202,67,active,closed,inactive,inactive,73,62,0,01:53.1,66,68
3207,67,inactive,closed,inactive,inactive,73,62,0,02:01.2,66,68
3208,67,inactive,open,inactive,inactive,73,62,0,02:22.8,66,68
3211,67,active,open,inactive,inactive,73,62,0,02:23.0,66,68
3215,67,active,closed,inactive,inactive,73,62,0,02:26.7,66,68
3222,67,inactive,closed,inactive,inactive,73,62,0,02:33.0,66,68
3223,67,inactive,open,inactive,inactive,73,62,0,03:11.4,66,68
3226,67,active,open,inactive,inactive,73,62,0,03:11.7,66,68
3230,67,active,closed,inactive,inactive,73,62,0,03:15.4,66,68
3233,67,inactive,closed,inactive,inactive,73,62,0,03:21.7,66,68
3234,67,inactive,closed,inactive,inactive,72.9,62,0,03:27.9,66,68
3235,67,inactive,closed,inactive,inactive,72.9,62,0,03:27.9,66,68
3236,67,inactive,closed,active,inactive,72.9,62,0,22:59.4,66,68
3237,67,inactive,open,active,inactive,72.9,62,0,23:00.8,66,68
3240,67,active,open,active,inactive,72.9,62,0,23:01.1,66,68
3245,67,active,open,active,active,72.9,62,0,23:05.1,66,68
3246,67,active,open,active,active,72.9,62,0,23:05.1,66,68
3247,67,active,open,active,active,72.9,62,0,23:05.4,66,68
3248,67,active,open,active,active,72.9,62,0,23:05.4,66,68
3249,67,active,closed,active,active,72.9,62,0,23:08.4,66,68
3256,67,active,closed,inactive,active,72.9,62,0,23:13.3,66,68
3257,67,inactive,closed,inactive,active,72.9,62,0,23:21.1,66,68
3258,67,inactive,closed,inactive,inactive,72.9,62,0,23:36.7,66,68
3259,67,inactive,closed,inactive,inactive,72.9,62,0,23:36.7,66,68
3260,67,inactive,closed,inactive,inactive,72.9,62,4,27:31.8,66,68
3261,67,inactive,closed,inactive,inactive,72.9,62,4,27:31.8,66,68
3262,67,inactive,closed,inactive,inactive,73,62,4,35:31.7,66,68
3263,67,inactive,closed,inactive,inactive,73,62,4,35:31.7,66,68
3264,67,inactive,closed,active,inactive,73,62,4,38:25.7,66,68
3265,67,inactive,closed,inactive,inactive,73,62,4,38:36.1,66,68
3266,67,inactive,closed,active,inactive,73,62,4,40:23.8,66,68
3267,67,inactive,closed,inactive,inactive,73,62,4,40:34.4,66,68
3268,67,inactive,closed,active,inactive,73,62,4,52:56.6,66,68
3269,67,inactive,open,active,inactive,73,62,4,53:01.4,66,68
3272,67,active,open,active,inactive,73,62,4,53:01.5,66,68
3277,67,active,open,active,active,73,62,4,53:06.0,66,68
3278,67,active,open,active,active,73,62,4,53:06.0,66,68
3279,67,active,closed,active,active,73,62,4,53:08.1,66,68
3285,67,inactive,closed,active,active,73,62,4,53:11.6,66,68
3287,67,inactive,closed,inactive,active,73,62,4,53:12.7,66,68
3288,67,inactive,closed,inactive,inactive,73,62,4,53:32.5,66,68
3289,67,inactive,closed,inactive,inactive,73,62,4,53:32.5,66,68
3290,67,inactive,open,inactive,inactive,73,62,4,56:54.4,66,68
3292,67,inactive,open,inactive,active,73,62,4,56:58.5,66,68
3293,67,inactive,open,inactive,active,73,62,4,56:58.5,66,68
3294,67,inactive,closed,inactive,active,73,62,4,56:58.7,66,68
3296,67,inactive,closed,active,active,73,62,4,56:58.8,66,68
3298,67,active,closed,active,active,73,62,4,56:58.9,66,68
3303,67,inactive,closed,active,active,73,62,4,57:08.9,66,68
3304,67,inactive,closed,inactive,active,73,62,4,57:21.6,66,68
3305,67,inactive,closed,active,active,73,62,4,57:32.1,66,68
3306,67,inactive,closed,inactive,active,73,62,4,58:02.0,66,68
3307,67,inactive,closed,inactive,inactive,73,62,4,58:15.8,66,68
3308,67,inactive,closed,inactive,inactive,73,62,4,58:15.8,66,68
