,Time,DayOfWeek,Motion,Acceleration,Temperature
4916,05:41:21.133,2,active,active,76
4917,05:48:54.628,2,active,active,72
4918,06:27:42.85,2,active,active,64
4919,06:30:42.304,2,active,active,69
4920,06:44:54.501,2,active,active,73
4921,07:12:29.413,2,active,inactive,73
4922,07:17:52.765,2,active,active,71
4923,07:22:8.658,2,active,active,70
4924,07:32:8.449,2,active,active,72
4925,07:44:24.233,2,active,active,73
4926,07:46:0.83,2,active,active,72
4927,07:51:43.572,2,active,active,69
4928,08:05:30.224,2,active,active,72
4929,08:15:20.804,2,active,active,74
4930,08:16:55.406,2,active,active,75
4931,08:18:40.104,2,active,active,75
4932,08:20:57.637,2,inactive,inactive,74
4933,08:23:24.844,2,inactive,inactive,74
4934,08:29:3.767,2,active,active,73
4935,08:34:49.075,2,active,active,73
4936,08:37:4.718,2,active,active,73
4937,08:40:29.66,2,active,active,70
4938,08:41:18.267,2,active,inactive,73
4939,08:50:14.668,2,active,active,74
4940,08:51:25.299,2,active,active,74
4941,08:58:42.801,2,active,active,73
4942,09:00:2.341,2,active,active,68
4943,09:00:36.678,2,active,inactive,74
4944,09:00:59.366,2,active,active,77
4945,09:01:12.069,2,inactive,inactive,69
4946,09:01:33.656,2,active,active,71
4947,09:03:4.923,2,active,active,68
4948,09:03:58.061,2,active,active,66
4949,09:04:38.626,2,active,active,71
4950,09:05:2.33,2,active,active,74
4951,09:05:43.038,2,active,active,73
4952,09:05:47.519,2,active,active,71
4953,09:06:22.755,2,active,active,74
4954,09:06:35.616,2,active,active,72
4955,09:07:12.801,2,active,active,69
4956,09:07:26.705,2,active,active,69
4957,09:09:3.466,2,active,active,69
4958,09:09:6.943,2,active,active,72
4959,09:09:25.067,2,active,active,72
4960,09:09:36.908,2,active,active,74
4961,09:10:8.873,2,active,active,77
4962,09:11:1.969,2,active,active,70
4963,09:11:2.098,2,active,active,74
4964,09:11:8.534,2,active,active,77
4965,09:11:29.573,2,active,active,73
4966,09:11:40.232,2,active,active,77
4967,09:12:10.698,2,active,active,70
4968,09:12:38.631,2,active,active,72
4969,09:12:47.92,2,inactive,inactive,74
4970,09:13:17.402,2,active,active,72
4971,09:13:30.448,2,active,active,69
4972,09:13:47.132,2,active,active,69
4973,09:13:58.833,2,active,active,66
4974,09:15:5.044,2,active,active,69
4975,09:15:7.412,2,active,active,71
4976,09:15:27.52,2,active,active,71
4977,09:15:52.342,2,active,active,70
4978,09:16:46.807,2,active,active,70
4979,09:17:13.337,2,inactive,inactive,69
4980,09:17:21.423,2,active,active,72
4981,09:18:36.024,2,active,active,65
4982,09:18:37.209,2,active,active,76
4983,09:18:42.59,2,active,active,72
4984,09:18:52.289,2,active,active,69
4985,09:20:22.864,2,active,active,72
4986,09:20:34.071,2,active,active,69
4987,09:20:49.736,2,active,active,80
4988,09:21:21.906,2,active,active,72
4989,09:22:13.513,2,active,active,74
4990,09:22:35.163,2,active,active,67
4991,09:23:1.414,2,active,active,72
4992,09:23:25.524,2,active,active,75
4993,09:24:27.7,2,active,active,77
4994,09:24:34.175,2,active,active,70
4995,09:24:47.032,2,active,inactive,73
4996,09:25:43.671,2,active,active,74
4997,09:25:50.66,2,active,inactive,76
4998,09:25:55.465,2,active,active,71
4999,09:26:18.173,2,active,active,74
5000,09:27:3.733,2,active,active,68
5001,09:28:29.983,2,active,active,69
5002,09:28:34.574,2,inactive,active,73
5003,09:28:45.549,2,active,inactive,70
5004,09:28:59.073,2,active,active,70
5005,09:29:24.161,2,active,inactive,71
5006,09:29:31.09,2,active,active,81
5007,09:29:33.792,2,active,active,76
5008,09:29:55.684,2,active,active,77
5009,09:30:39.942,2,active,active,65
5010,09:31:29.421,2,active,active,75
5011,09:31:40.143,2,active,active,75
5012,09:32:54.616,2,active,active,76
5013,09:33:16.821,2,active,active,77
5014,09:33:29.828,2,active,active,73
5015,09:33:31.703,2,active,active,72
5016,09:33:42.215,2,active,active,70
5017,09:35:16.571,2,active,active,74
5018,09:36:30.569,2,active,active,69
5019,09:36:32.648,2,active,active,70
5020,09:37:7.773,2,active,active,76
5021,09:37:17.326,2,active,active,73
5022,09:37:18.994,2,active,active,74
5023,09:38:50.854,2,active,active,71
5024,09:38:58.292,2,active,active,72
5025,09:38:59.263,2,active,active,72
5026,09:39:20.804,2,active,inactive,68
5027,09:39:27.276,2,active,active,71
5028,09:40:3.387,2,active,active,66
5029,09:40:7.521,2,active,active,74
5030,09:40:20.758,2,active,active,71
5031,09:40:26.564,2,active,active,69
5032,09:40:35.494,2,active,active,70
5033,09:40:39.868,2,active,active,70
5034,09:41:38.302,2,active,active,76
5035,09:42:17.778,2,active,active,69
5036,09:42:54.958,2,active,active,73
5037,09:43:7.979,2,inactive,inactive,75
5038,09:43:9.494,2,active,active,72
5039,09:43:29.964,2,active,active,76
5040,09:43:31.662,2,active,active,70
5041,09:43:43.207,2,active,active,75
5042,09:44:0.67,2,active,active,70
5043,09:44:54.083,2,active,active,76
5044,09:45:3.516,2,active,active,73
5045,09:45:27.548,2,active,active,74
5046,09:45:35.348,2,active,active,73
5047,09:46:36.067,2,active,active,72
5048,09:47:22.316,2,active,active,72
5049,09:49:42.33,2,active,active,73
5050,09:50:5.911,2,active,active,72
5051,09:50:8.905,2,active,active,74
5052,09:50:9.695,2,active,active,75
5053,09:50:10.837,2,active,active,69
5054,09:50:38.908,2,active,active,69
5055,09:50:51.262,2,active,active,70
5056,09:51:8.51,2,active,active,73
5057,09:51:11.746,2,active,active,69
5058,09:51:16.037,2,active,active,75
5059,09:51:28.303,2,active,active,72
5060,09:51:30.371,2,active,active,76
5061,09:51:51.193,2,active,active,73
5062,09:52:9.558,2,active,active,74
5063,09:52:29.05,2,active,active,73
5064,09:53:30.606,2,active,active,69
5065,09:53:42.36,2,active,active,70
5066,09:54:8.138,2,active,active,67
5067,09:54:22.521,2,active,active,74
5068,09:55:1.402,2,active,active,68
5069,09:55:6.843,2,active,active,75
5070,09:55:35.177,2,active,active,69
5071,09:56:0.822,2,inactive,active,72
5072,09:56:21.304,2,active,active,74
5073,09:56:42.89,2,active,active,67
5074,09:57:5.074,2,active,active,73
5075,09:57:37.831,2,active,active,71
5076,09:58:0.249,2,active,inactive,70
5077,09:58:27.546,2,active,active,74
5078,09:58:32.95,2,active,active,74
5079,09:58:49.203,2,active,active,79
5080,09:59:21.748,2,active,active,70
5081,09:59:26.528,2,active,active,75
5082,09:59:59.649,2,active,active,70
5083,10:00:5.834,2,active,active,70
5084,10:00:27.185,2,active,active,71
5085,10:01:0.136,2,active,active,74
5086,10:01:0.634,2,active,active,75
5087,10:01:6.382,2,active,active,66
5088,10:01:15.773,2,active,active,69
5089,10:01:49.172,2,active,active,72
5090,10:02:44.136,2,active,active,74
5091,10:02:52.565,2,active,active,68
5092,10:03:14.027,2,active,active,72
5093,10:03:14.266,2,active,active,71
5094,10:04:15.11,2,active,inactive,65
5095,10:04:25.615,2,active,active,71
5096,10:04:32.591,2,active,active,74
5097,10:05:0.689,2,active,active,76
5098,10:06:14.191,2,active,active,70
5099,10:06:35.642,2,active,active,73
5100,10:06:39.688,2,active,active,76
5101,10:07:4.518,2,active,active,71
5102,10:07:7.991,2,active,active,69
5103,10:07:44.298,2,active,active,74
5104,10:08:18.393,2,active,active,73
5105,10:08:52.255,2,active,active,69
5106,10:08:52.952,2,active,active,74
5107,10:09:22.01,2,active,active,70
5108,10:09:33.643,2,active,active,72
5109,10:09:53.52,2,active,active,74
5110,10:09:54.329,2,active,active,69
5111,10:11:11.606,2,active,active,72
5112,10:11:59.222,2,active,active,74
5113,10:12:11.593,2,active,active,71
5114,10:12:13.589,2,active,active,70
5115,10:13:17.336,2,active,active,77
5116,10:13:23.984,2,inactive,inactive,65
5117,10:13:46.531,2,active,active,76
5118,10:14:45.321,2,active,active,71
5119,10:15:5.695,2,active,active,71
5120,10:15:34.542,2,active,active,69
5121,10:16:22.244,2,active,active,69
5122,10:17:15.562,2,active,active,76
5123,10:17:22.572,2,active,active,73
5124,10:17:40.467,2,active,active,73
5125,10:19:4.117,2,active,active,73
5126,10:19:15.079,2,active,active,75
5127,10:19:22.584,2,active,active,73
5128,10:19:31.426,2,active,active,69
5129,10:19:50.268,2,active,active,71
5130,10:21:59.542,2,active,active,77
5131,10:22:24.227,2,active,active,72
5132,10:22:38.142,2,active,active,72
5133,10:23:18.736,2,active,active,79
5134,10:23:43.666,2,active,active,68
5135,10:24:6.065,2,active,inactive,76
5136,10:24:29.255,2,active,active,75
5137,10:24:30.793,2,active,active,73
5138,10:24:56.186,2,active,active,73
5139,10:25:17.7,2,active,active,72
5140,10:25:25.736,2,active,active,70
5141,10:25:41.909,2,active,active,70
5142,10:26:4.388,2,active,active,67
5143,10:26:10.939,2,active,active,73
5144,10:26:36.112,2,active,active,67
5145,10:26:38.295,2,active,active,68
5146,10:26:51.508,2,inactive,inactive,69
5147,10:27:50.819,2,active,active,67
5148,10:28:9.441,2,active,active,79
5149,10:28:21.693,2,active,active,74
5150,10:29:9.428,2,active,active,75
5151,10:29:28.037,2,active,active,72
5152,10:29:32.479,2,active,active,72
5153,10:29:39.834,2,active,active,69
5154,10:29:55.097,2,active,active,75
5155,10:29:58.58,2,active,active,70
5156,10:30:6.229,2,active,active,70
5157,10:30:19.338,2,inactive,inactive,70
5158,10:30:36.346,2,active,active,69
5159,10:31:36.964,2,inactive,inactive,67
5160,10:31:45.948,2,active,active,70
5161,10:31:46.182,2,active,active,77
5162,10:31:56.529,2,active,active,73
5163,10:32:33.911,2,inactive,inactive,74
5164,10:33:45.611,2,active,active,72
5165,10:33:46.529,2,active,active,73
5166,10:34:8.352,2,active,active,78
5167,10:34:12.347,2,active,active,75
5168,10:34:59.339,2,active,inactive,70
5169,10:35:12.19,2,active,active,75
5170,10:36:9.438,2,active,active,67
5171,10:36:22.897,2,active,active,68
5172,10:36:26.549,2,active,active,70
5173,10:36:39.746,2,active,active,67
5174,10:36:57.577,2,active,active,70
5175,10:38:17.171,2,active,active,72
5176,10:39:11.429,2,active,active,74
5177,10:39:13.708,2,active,active,75
5178,10:39:17.661,2,active,active,73
5179,10:39:58.348,2,active,active,73
5180,10:41:7.769,2,active,active,76
5181,10:41:33.483,2,active,active,76
5182,10:42:17.264,2,active,active,69
5183,10:42:44.978,2,active,active,67
5184,10:42:47.718,2,active,active,74
5185,10:44:12.618,2,active,active,70
5186,10:44:23.203,2,active,active,75
5187,10:44:30.29,2,active,active,73
5188,10:44:58.698,2,active,active,72
5189,10:46:2.808,2,active,active,75
5190,10:46:13.027,2,active,active,71
5191,10:47:31.994,2,active,active,71
5192,10:49:1.16,2,active,active,71
5193,10:49:3.05,2,active,active,71
5194,10:50:17.551,2,active,active,69
5195,10:50:22.703,2,active,active,77
5196,10:50:53.795,2,active,active,75
5197,10:51:35.161,2,active,active,70
5198,10:51:41.61,2,active,active,73
5199,10:51:43.063,2,active,active,69
5200,10:52:13.769,2,active,active,65
5201,10:52:47.907,2,active,active,74
5202,10:52:52.305,2,active,active,71
5203,10:52:55.043,2,active,inactive,73
5204,10:53:6.636,2,active,active,64
5205,10:53:34.388,2,active,active,71
5206,10:53:37.448,2,active,active,72
5207,10:53:56.689,2,active,active,74
5208,10:55:17.437,2,active,active,75
5209,10:55:49.821,2,active,active,73
5210,10:56:21.561,2,active,active,71
5211,10:56:29.283,2,active,active,73
5212,10:57:26.117,2,active,active,71
5213,10:58:22.432,2,active,active,72
5214,10:58:51.774,2,active,active,75
5215,10:59:22.423,2,active,active,73
5216,11:00:31.373,2,active,active,68
5217,11:00:33.848,2,active,active,76
5218,11:00:52.734,2,active,active,73
5219,11:03:30.929,2,active,active,75
5220,11:03:45.061,2,active,active,75
5221,11:03:57.664,2,active,active,71
5222,11:04:31.047,2,active,active,70
5223,11:04:42.75,2,active,active,79
5224,11:04:52.73,2,inactive,inactive,72
5225,11:05:29.491,2,active,active,74
5226,11:06:58.769,2,active,active,73
5227,11:07:33.088,2,active,active,77
5228,11:08:11.341,2,active,active,72
5229,11:08:18.126,2,active,active,72
5230,11:09:6.178,2,active,active,70
5231,11:09:44.83,2,active,active,77
5232,11:09:59.359,2,active,active,69
5233,11:10:51.368,2,active,active,69
5234,11:11:5.968,2,active,active,77
5235,11:11:12.897,2,active,active,73
5236,11:11:18.242,2,active,active,70
5237,11:13:29.728,2,active,active,71
5238,11:13:36.34,2,active,active,67
5239,11:13:58.605,2,active,active,69
5240,11:13:58.801,2,active,active,71
5241,11:14:30.42,2,active,active,73
5242,11:15:9.616,2,active,active,72
5243,11:15:13.642,2,active,active,73
5244,11:15:14.028,2,active,active,68
5245,11:15:32.114,2,inactive,inactive,68
5246,11:15:35.337,2,active,inactive,70
5247,11:16:18.444,2,active,active,70
5248,11:16:32.857,2,active,active,74
5249,11:16:49.894,2,active,active,72
5250,11:18:58.182,2,active,active,71
5251,11:19:59.569,2,active,active,72
5252,11:20:11.22,2,active,active,75
5253,11:20:16.569,2,active,active,73
5254,11:20:26.414,2,active,active,66
5255,11:21:21.273,2,active,active,71
5256,11:21:30.1,2,active,active,70
5257,11:21:45.598,2,active,active,75
5258,11:22:9.222,2,active,active,70
5259,11:22:15.085,2,active,active,81
5260,11:23:1.391,2,active,active,72
5261,11:23:6.209,2,active,active,74
5262,11:23:7.243,2,active,active,71
5263,11:23:28.515,2,active,active,73
5264,11:23:32.176,2,active,active,69
5265,11:24:9.765,2,active,active,74
5266,11:24:18.591,2,active,active,72
5267,11:24:38.057,2,active,active,76
5268,11:24:57.361,2,active,active,72
5269,11:25:2.413,2,active,active,72
5270,11:25:3.854,2,active,active,71
5271,11:25:7.792,2,active,active,78
5272,11:25:28.438,2,active,active,67
5273,11:26:10.829,2,active,active,77
5274,11:26:26.558,2,active,active,64
5275,11:26:34.834,2,active,active,69
5276,11:26:38.222,2,active,inactive,70
5277,11:27:12.181,2,active,active,69
5278,11:27:40.441,2,active,inactive,69
5279,11:27:57.25,2,active,active,71
5280,11:28:13.881,2,active,active,67
5281,11:28:19.048,2,active,active,78
5282,11:29:27.885,2,active,active,74
5283,11:31:52.1,2,active,active,73
5284,11:31:53.196,2,active,active,74
5285,11:32:44.494,2,active,active,67
5286,11:32:46.992,2,active,active,76
5287,11:32:48.146,2,active,active,69
5288,11:33:37.412,2,active,active,73
5289,11:33:54.648,2,active,active,72
5290,11:34:32.301,2,active,active,71
5291,11:34:41.53,2,active,active,67
5292,11:34:45.949,2,active,active,77
5293,11:34:59.921,2,active,active,70
5294,11:35:38.275,2,active,active,71
5295,11:37:8.561,2,inactive,inactive,70
5296,11:38:14.633,2,active,active,77
5297,11:38:52.283,2,active,active,69
5298,11:39:19.466,2,active,active,72
5299,11:39:25.355,2,active,active,70
5300,11:39:36.579,2,active,active,71
5301,11:40:23.802,2,active,active,75
5302,11:40:56.568,2,active,active,73
5303,11:41:0.98,2,active,active,75
5304,11:41:18.904,2,active,active,73
5305,11:41:32.431,2,active,active,73
5306,11:42:9.31,2,active,active,76
5307,11:42:15.156,2,active,active,74
5308,11:42:16.282,2,active,active,74
5309,11:43:32.928,2,active,active,72
5310,11:43:58.122,2,active,active,66
5311,11:44:12.846,2,active,active,69
5312,11:44:46.066,2,active,active,72
5313,11:46:59.716,2,active,active,69
5314,11:47:3.658,2,active,active,81
5315,11:47:34.075,2,active,active,72
5316,11:47:48.473,2,active,active,72
5317,11:48:31.019,2,active,inactive,72
5318,11:49:2.736,2,active,active,80
5319,11:49:28.311,2,active,active,78
5320,11:49:49.066,2,active,active,75
5321,11:50:11.26,2,active,active,71
5322,11:50:26.358,2,active,active,72
5323,11:51:1.692,2,active,active,70
5324,11:51:7.805,2,active,active,70
5325,11:51:13.601,2,active,inactive,70
5326,11:52:5.538,2,active,active,73
5327,11:52:34.107,2,active,active,70
5328,11:54:0.539,2,active,active,76
5329,11:54:12.375,2,active,active,71
5330,11:55:29.607,2,active,active,71
5331,11:57:43.897,2,active,active,72
5332,11:57:48.586,2,active,active,72
5333,11:58:59.133,2,active,active,74
5334,11:59:19.093,2,active,active,72
5335,12:00:9.737,2,active,active,70
5336,12:00:16.286,2,active,active,69
5337,12:00:43.854,2,active,active,75
5338,12:00:48.998,2,active,active,74
5339,12:00:53.388,2,active,active,73
5340,12:00:56.11,2,active,active,74
5341,12:01:53.957,2,active,active,66
5342,12:01:55.866,2,active,active,69
5343,12:01:58.343,2,active,active,71
5344,12:02:6.632,2,active,active,73
5345,12:04:2.447,2,active,active,77
5346,12:04:12.921,2,active,active,68
5347,12:04:51.112,2,active,active,74
5348,12:04:53.867,2,active,active,67
5349,12:05:6.684,2,active,active,76
5350,12:05:39.674,2,active,active,74
5351,12:06:18.036,2,active,active,67
5352,12:07:2.822,2,active,active,70
5353,12:08:3.482,2,active,active,74
5354,12:09:15.255,2,active,active,75
5355,12:09:20.715,2,active,active,72
5356,12:09:25.081,2,active,active,71
5357,12:09:28.386,2,active,active,71
5358,12:09:31.782,2,active,active,71
5359,12:09:34.517,2,active,active,72
5360,12:10:1.241,2,active,active,73
5361,12:10:18.333,2,active,active,70
5362,12:10:24.145,2,active,active,68
5363,12:12:0.299,2,active,active,71
5364,12:12:16.302,2,active,active,70
5365,12:12:53.971,2,active,active,72
5366,12:13:26.577,2,active,active,71
5367,12:14:45.062,2,active,active,74
5368,12:15:9.235,2,active,active,69
5369,12:15:51.034,2,active,active,75
5370,12:16:23.36,2,active,active,68
5371,12:17:19.216,2,active,active,73
5372,12:18:5.242,2,active,active,66
5373,12:19:17.005,2,active,active,70
5374,12:19:38.429,2,active,active,74
5375,12:19:58.11,2,active,active,77
5376,12:20:24.784,2,active,active,72
5377,12:20:38.183,2,active,active,70
5378,12:20:39.226,2,active,active,77
5379,12:22:0.818,2,active,active,72
5380,12:22:1.393,2,inactive,inactive,70
5381,12:22:15.722,2,active,inactive,70
5382,12:22:35.667,2,active,active,71
5383,12:23:0.246,2,active,active,72
5384,12:23:17.007,2,active,active,74
5385,12:24:7.762,2,active,active,74
5386,12:24:10.691,2,active,active,68
5387,12:25:48.807,2,active,active,65
5388,12:26:7.586,2,inactive,inactive,72
5389,12:26:13.029,2,active,active,67
5390,12:26:40.404,2,active,active,72
5391,12:27:30.425,2,active,active,76
5392,12:27:32.523,2,active,active,76
5393,12:27:45.052,2,active,active,66
5394,12:28:52.791,2,active,active,71
5395,12:29:41.827,2,active,active,76
5396,12:30:6.961,2,active,active,79
5397,12:30:47.804,2,active,active,70
5398,12:31:22.172,2,active,active,75
5399,12:33:0.275,2,active,active,73
5400,12:33:4.099,2,active,active,68
5401,12:33:5.663,2,active,active,70
5402,12:33:37.41,2,active,active,69
5403,12:34:19.459,2,active,active,75
5404,12:34:58.929,2,active,active,73
5405,12:34:59.883,2,active,active,71
5406,12:35:18.512,2,active,active,73
5407,12:35:29.601,2,active,active,74
5408,12:35:32.997,2,active,active,70
5409,12:37:7.824,2,active,active,70
5410,12:37:10.578,2,active,active,74
5411,12:37:40.448,2,active,active,73
5412,12:38:23.483,2,active,active,67
5413,12:38:24.305,2,active,active,71
5414,12:39:56.856,2,active,active,73
5415,12:40:5.885,2,active,active,72
5416,12:41:1.589,2,active,active,75
5417,12:41:6.861,2,active,active,80
5418,12:41:27.912,2,active,active,71
5419,12:41:34.319,2,active,active,71
5420,12:42:21.173,2,active,active,74
5421,12:42:28.738,2,active,active,62
5422,12:42:40.049,2,active,active,74
5423,12:43:9.964,2,active,active,72
5424,12:43:30.055,2,active,active,74
5425,12:43:39.26,2,active,active,71
5426,12:43:41.513,2,active,active,70
5427,12:44:35.256,2,active,active,73
5428,12:44:37.278,2,active,active,76
5429,12:44:57.757,2,active,active,70
5430,12:45:25.96,2,active,active,72
5431,12:46:15.906,2,active,active,77
5432,12:46:34.876,2,active,active,70
5433,12:46:50.518,2,active,active,70
5434,12:46:52.754,2,inactive,inactive,73
5435,12:46:55.793,2,active,active,77
5436,12:46:57.638,2,active,active,72
5437,12:47:23.142,2,active,active,73
5438,12:47:45.675,2,active,active,75
5439,12:48:14.504,2,active,active,72
5440,12:48:21.94,2,active,active,74
5441,12:48:50.781,2,active,active,76
5442,12:48:52.108,2,active,active,71
5443,12:48:56.523,2,active,active,70
5444,12:49:31.33,2,active,active,69
5445,12:49:34.258,2,active,active,72
5446,12:55:3.955,2,active,active,75
5447,12:55:17.05,2,active,active,75
5448,12:55:28.117,2,active,active,70
5449,12:56:2.074,2,active,active,69
5450,12:56:30.03,2,active,active,72
5451,12:56:33.996,2,active,active,75
5452,12:56:40.031,2,active,active,72
5453,12:56:44.342,2,active,active,71
5454,12:56:46.484,2,active,inactive,70
5455,12:56:59.402,2,active,inactive,71
5456,12:57:23.725,2,active,active,75
5457,12:58:13.259,2,active,active,72
5458,12:58:13.95,2,active,active,75
5459,12:58:47.699,2,active,active,78
5460,12:59:30.705,2,active,active,69
5461,13:00:5.922,2,active,active,72
5462,13:00:15.176,2,active,active,73
5463,13:00:38.24,2,active,active,70
5464,13:00:57.603,2,active,active,72
5465,13:01:8.25,2,active,active,65
5466,13:01:28.27,2,active,active,72
5467,13:01:31.69,2,active,active,74
5468,13:02:1.261,2,active,active,71
5469,13:02:14.465,2,active,active,71
5470,13:03:36.693,2,active,active,76
5471,13:04:24.011,2,active,active,70
5472,13:05:1.706,2,inactive,inactive,67
5473,13:05:6.669,2,active,inactive,70
5474,13:05:30.209,2,active,active,74
5475,13:06:15.388,2,active,active,72
5476,13:06:50.564,2,active,inactive,73
5477,13:07:20.682,2,inactive,inactive,73
5478,13:08:11.673,2,active,active,77
5479,13:08:14.074,2,active,active,70
5480,13:08:39.955,2,active,active,73
5481,13:08:52.862,2,active,active,70
5482,13:09:6.564,2,active,active,73
5483,13:09:34.964,2,active,active,73
5484,13:09:42.606,2,active,active,68
5485,13:09:49.797,2,active,active,69
5486,13:10:23.192,2,active,inactive,73
5487,13:10:31.943,2,active,active,71
5488,13:10:45.527,2,active,active,75
5489,13:11:20.361,2,active,active,78
5490,13:11:35.969,2,active,active,68
5491,13:11:47.061,2,active,active,75
5492,13:12:42.071,2,active,inactive,78
5493,13:12:55.631,2,active,active,74
5494,13:13:33.418,2,active,active,71
5495,13:14:17.422,2,active,active,67
5496,13:14:31.376,2,active,active,72
5497,13:14:45.279,2,active,active,72
5498,13:15:42.944,2,active,active,67
5499,13:15:50.03,2,active,active,71
5500,13:15:52.312,2,active,active,74
5501,13:16:21.959,2,active,active,74
5502,13:17:3.294,2,active,active,68
5503,13:17:4.437,2,active,active,74
5504,13:17:49.941,2,active,active,78
5505,13:18:1.447,2,active,active,68
5506,13:18:24.633,2,active,inactive,73
5507,13:19:6.159,2,active,active,72
5508,13:19:41.364,2,active,active,71
5509,13:21:18.055,2,active,active,71
5510,13:21:28.788,2,active,active,74
5511,13:21:44.263,2,active,inactive,73
5512,13:23:1.979,2,active,active,74
5513,13:23:30.499,2,active,active,76
5514,13:23:38.527,2,active,active,75
5515,13:24:17.071,2,active,active,67
5516,13:24:33.925,2,active,active,72
5517,13:24:41.109,2,active,active,64
5518,13:24:42.744,2,active,active,73
5519,13:25:2.072,2,active,active,76
5520,13:25:8.362,2,active,active,73
5521,13:25:18.054,2,active,active,75
5522,13:25:18.655,2,active,active,69
5523,13:26:35.103,2,active,active,75
5524,13:26:36.591,2,active,inactive,71
5525,13:27:1.907,2,active,active,77
5526,13:27:7.214,2,inactive,inactive,72
5527,13:27:21.838,2,active,active,70
5528,13:27:44.747,2,inactive,inactive,68
5529,13:27:59.32,2,active,active,74
5530,13:28:8.489,2,active,active,70
5531,13:28:58.742,2,active,inactive,73
5532,13:29:11.81,2,active,active,72
5533,13:29:23.256,2,active,active,73
5534,13:30:57.196,2,active,active,69
5535,13:31:13.942,2,active,active,70
5536,13:31:49.563,2,active,active,77
5537,13:32:41.53,2,active,active,68
5538,13:32:48.006,2,active,active,67
5539,13:33:14.45,2,active,active,70
5540,13:33:50.063,2,active,active,67
5541,13:34:28.938,2,active,active,71
5542,13:34:33.804,2,active,active,73
5543,13:34:44.406,2,active,active,73
5544,13:35:51.903,2,active,active,77
5545,13:35:55.108,2,active,active,72
5546,13:36:5.899,2,active,active,72
5547,13:36:47.347,2,active,active,75
5548,13:37:2.95,2,active,active,72
5549,13:38:45.922,2,active,active,72
5550,13:39:40.15,2,active,active,74
5551,13:40:26.784,2,active,active,78
5552,13:42:7.116,2,active,active,67
5553,13:42:26.082,2,active,active,75
5554,13:42:27.811,2,active,active,62
5555,13:43:19.22,2,active,active,79
5556,13:43:36.932,2,active,active,71
5557,13:43:47.288,2,active,active,72
5558,13:44:3.707,2,active,active,73
5559,13:45:15.371,2,active,active,71
5560,13:45:50.058,2,active,active,72
5561,13:47:11.43,2,active,active,73
5562,13:49:12.147,2,active,active,68
5563,13:49:14.619,2,active,active,68
5564,13:49:24.697,2,active,active,71
5565,13:50:10.006,2,active,active,71
5566,13:50:46.738,2,active,active,70
5567,13:50:59.747,2,active,active,73
5568,13:51:4.074,2,inactive,inactive,72
5569,13:51:32.909,2,active,active,71
5570,13:51:36.882,2,active,active,71
5571,13:52:13.739,2,active,active,72
5572,13:52:22.192,2,active,active,70
5573,13:52:31.689,2,active,active,69
5574,13:52:39.553,2,active,active,73
5575,13:53:50.82,2,active,active,75
5576,13:54:6.328,2,active,active,77
5577,13:55:4.398,2,active,active,75
5578,13:55:45.961,2,active,active,80
5579,13:56:1.299,2,active,active,68
5580,13:57:9.307,2,active,active,71
5581,13:57:9.509,2,inactive,inactive,75
5582,13:57:16.725,2,active,active,70
5583,13:58:1.477,2,active,active,72
5584,13:59:4.138,2,active,active,73
5585,13:59:38.457,2,active,active,77
5586,13:59:45.064,2,active,active,68
5587,13:59:48.433,2,active,active,70
5588,14:00:4.741,2,active,active,71
5589,14:00:25.173,2,active,active,75
5590,14:00:45.754,2,active,active,70
5591,14:00:46.253,2,active,active,67
5592,14:02:5.298,2,active,active,72
5593,14:02:48.029,2,active,active,66
5594,14:03:31.022,2,active,active,71
5595,14:03:57.236,2,active,active,74
5596,14:04:24.301,2,active,active,71
5597,14:04:28.238,2,active,active,73
5598,14:04:35.702,2,active,active,72
5599,14:05:42.854,2,active,active,69
5600,14:07:10.855,2,active,active,69
5601,14:08:18.304,2,active,active,80
5602,14:09:2.709,2,active,active,73
5603,14:10:10.504,2,active,active,79
5604,14:10:28.535,2,active,active,69
5605,14:10:58.002,2,active,active,68
5606,14:11:17.935,2,active,active,71
5607,14:12:7.352,2,active,active,76
5608,14:13:3.601,2,active,active,76
5609,14:14:20.748,2,active,active,74
5610,14:14:23.048,2,active,inactive,68
5611,14:14:45.96,2,active,active,74
5612,14:15:21.581,2,active,active,73
5613,14:15:26.527,2,active,active,69
5614,14:17:8.231,2,active,active,71
5615,14:17:20.226,2,active,active,73
5616,14:17:33.741,2,active,active,78
5617,14:17:35.848,2,active,active,68
5618,14:17:48.893,2,active,active,74
5619,14:17:55.986,2,active,active,71
5620,14:18:52.898,2,active,active,69
5621,14:19:5.552,2,active,active,68
5622,14:19:59.424,2,active,active,78
5623,14:20:1.694,2,active,active,70
5624,14:20:55.468,2,active,active,73
5625,14:20:56.927,2,active,active,72
5626,14:21:8.619,2,active,active,69
5627,14:21:12.543,2,active,active,76
5628,14:21:12.941,2,active,active,72
5629,14:21:25.823,2,active,active,77
5630,14:21:27.058,2,active,active,76
5631,14:21:55.22,2,active,inactive,77
5632,14:22:29.252,2,active,active,71
5633,14:22:58.423,2,active,active,74
5634,14:23:22.855,2,active,active,73
5635,14:24:54.315,2,active,active,77
5636,14:24:54.743,2,active,active,72
5637,14:26:31.103,2,active,active,71
5638,14:27:8.641,2,active,active,77
5639,14:27:16.171,2,inactive,inactive,73
5640,14:27:37.972,2,active,active,68
5641,14:28:14.078,2,active,active,74
