Time,DayOfWeek,Motion,Acceleration,Temperature
01:19:14.62,2,active,active,78
09:49:15.049,3,active,active,81
12:58:43.168,0,active,active,79
16:11:19.727,4,active,active,83
13:42:26.082,2,active,active,81
16:35:2.08,0,active,active,79
10:30:46.025,0,active,active,81
04:37:1.551,3,active,active,81
03:45:39.692,1,active,active,79
10:05:46.539,4,active,active,74
16:25:48.785,3,active,active,85
02:43:43.248,1,active,active,82
21:10:26.737,2,active,active,83
02:30:6.592,2,active,active,80
04:49:33.944,0,active,active,77
03:36:16.372,2,active,active,86
02:00:17.311,4,active,active,78
11:08:11.341,2,active,active,79
02:47:42.264,2,active,active,81
09:43:24.744,3,active,active,76
03:05:49.871,2,active,active,83
09:28:29.983,2,active,active,81
13:27:21.838,2,active,active,79
14:20:31.379,0,active,active,83
04:54:21.25,3,active,active,81
03:18:20.186,0,active,active,82
13:36:58.737,4,active,active,81
02:20:47.569,0,active,active,81
01:00:51.222,3,active,active,83
01:53:16.578,0,active,active,77
00:09:38.775,0,active,active,83
12:16:31.451,3,active,active,79
04:07:13.55,1,active,active,82
02:11:15.625,2,inactive,inactive,79
04:00:44.336,2,active,active,77
02:32:34.721,1,active,active,80
06:41:58.304,1,active,active,80
13:57:9.509,2,inactive,inactive,79
10:38:17.171,2,active,active,83
01:07:21.387,4,active,active,83
03:43:29.387,3,active,active,84
14:10:5.427,1,active,active,82
02:13:2.315,3,active,active,85
09:38:24.593,3,active,active,76
01:53:52.11,0,active,active,79
12:21:26.19,3,active,active,75
09:32:57.874,4,active,active,85
15:30:28.542,3,active,active,84
12:13:25.68,3,active,active,77
00:18:53.672,1,active,active,81
04:31:45.537,3,active,active,81
10:15:34.542,2,active,active,83
14:49:13.674,1,active,active,86
13:47:46.637,1,active,active,83
10:32:33.911,2,inactive,inactive,85
02:15:11.934,4,active,active,82
01:21:10.687,3,active,active,78
04:59:58.217,0,active,active,80
00:39:9.648,0,active,inactive,81
02:04:46.651,3,active,active,81
03:53:19.902,3,active,active,83
16:40:31.587,0,active,active,77
17:44:16.879,0,active,active,86
10:31:9.71,4,active,active,79
02:42:40.639,3,active,active,77
16:04:48.838,3,active,active,77
07:32:8.449,2,active,active,81
00:52:39.251,4,active,inactive,82
11:51:13.601,2,active,inactive,82
15:00:14.811,4,active,active,80
12:18:54.629,3,active,active,82
03:53:31.096,0,active,active,83
04:41:10.521,4,active,active,77
02:31:54.284,0,active,active,79
14:51:25.5,1,active,active,82
03:26:15.517,2,active,active,76
14:58:1.266,3,active,active,83
03:58:34.271,1,active,active,82
13:34:36.121,0,active,active,80
12:23:13.369,3,active,active,83
01:56:25.61,2,active,active,81
03:04:34.319,1,active,active,84
02:14:51.062,3,active,active,81
02:52:30.486,1,active,active,76
09:12:53.473,3,active,active,82
11:31:31.84,0,active,active,80
16:27:36.237,3,active,active,76
01:28:49.352,1,active,active,77
13:21:9.98,0,active,active,75
12:39:56.856,2,active,active,80
15:23:42.203,2,active,active,77
14:51:18.374,4,active,active,77
10:22:54.042,1,active,active,83
04:28:28.879,4,active,active,77
00:43:40.285,4,active,active,80
09:50:2.054,1,active,active,82
14:01:45.435,3,active,active,85
17:56:46.588,0,active,active,82
00:50:38.962,4,active,active,75
03:12:39.433,1,active,active,76
13:18:46.649,1,active,active,83
02:17:26.253,1,active,active,75
04:49:44.444,4,active,active,75
15:12:28.532,1,active,active,83
01:50:19.177,3,active,active,83
10:40:56.507,0,active,active,78
03:37:46.891,0,active,active,80
04:21:1.021,1,active,active,80
13:18:49.158,4,active,active,81
03:18:54.514,2,inactive,inactive,77
00:57:3.75,0,active,active,83
11:40:54.694,3,active,inactive,86
01:36:21.299,1,active,active,83
03:47:0.172,2,active,active,82
04:58:20.231,2,active,active,79
14:12:16.958,0,active,active,84
04:36:26.604,2,active,active,76
00:08:14.339,3,active,active,76
09:27:33.351,4,active,active,83
04:19:6.853,1,active,active,79
09:34:5.303,1,active,active,82
14:16:27.967,4,active,active,83
13:50:52.901,0,active,active,77
10:32:18.817,0,active,active,85
13:41:52.189,4,active,active,81
10:17:40.467,2,active,active,79
09:43:27.943,4,active,active,80
14:39:27.875,2,active,active,83
12:49:58.577,3,active,active,85
11:54:12.375,2,active,active,81
16:03:46.099,0,active,active,81
09:22:59.868,0,active,active,80
01:41:0.578,4,active,active,79
02:39:15.465,1,active,active,79
09:03:29.446,1,active,inactive,83
12:19:39.889,0,active,active,76
02:51:56.272,4,active,active,79
00:40:19.284,0,active,active,79
03:31:38.239,4,active,active,78
02:16:36.01,1,active,active,86
01:33:13.582,4,active,active,79
09:51:4.924,4,active,active,80
02:10:8.751,4,active,active,77
10:55:50.692,0,active,active,83
14:53:6.629,4,active,active,77
02:24:38.142,3,active,active,79
03:04:22.838,4,active,active,87
11:14:12.101,4,active,active,85
04:02:48.133,1,active,active,84
01:45:39.09,3,active,active,81
14:00:38.811,4,active,active,76
03:00:25.028,2,active,active,78
00:37:50.757,3,active,active,79
11:46:59.716,2,active,active,80
09:50:10.338,0,active,active,81
04:06:58.689,0,active,active,85
15:36:48.262,4,active,active,80
07:34:52.376,1,active,active,79
11:03:12.291,3,active,active,84
11:35:46.492,4,active,active,80
01:11:27.486,2,inactive,inactive,85
10:21:41.415,3,active,active,81
13:52:36.124,1,active,active,78
16:24:23.656,2,active,active,74
02:09:1.559,2,active,active,74
03:24:22.885,4,active,active,80
16:41:23.216,4,active,active,81
13:27:47.143,1,active,active,77
00:58:59.491,4,active,inactive,82
01:45:25.828,3,active,inactive,87
00:42:49.344,1,active,active,80
11:11:5.968,2,active,active,75
04:06:17.627,2,active,inactive,77
00:28:45.334,4,active,active,75
16:30:14.093,3,active,active,83
09:44:54.083,2,active,active,78
02:34:1.747,0,active,active,83
14:17:20.226,2,active,active,77
02:25:18.282,2,active,active,76
12:55:55.653,3,active,active,82
11:14:8.544,0,active,active,76
14:38:47.544,3,active,active,80
00:31:54.453,0,active,active,78
01:44:8.947,2,active,active,80
04:58:17.041,4,active,active,79
02:30:56.267,0,active,active,85
20:07:50.76,1,active,active,83
04:41:56.716,3,active,active,76
00:13:44.362,1,active,active,82
15:57:14.999,4,active,active,77
13:38:4.441,4,active,active,83
04:38:53.898,3,active,active,83
13:24:41.109,2,active,active,77
16:46:16.503,2,active,active,78
12:42:57.398,1,active,active,82
02:06:19.295,3,active,active,77
16:22:54.067,2,active,active,81
01:17:5.891,1,active,active,80
12:24:14.12,3,inactive,inactive,80
00:46:51.532,1,active,active,81
00:48:23.159,2,active,active,84
03:57:14.685,2,active,active,78
03:11:47.731,0,inactive,inactive,77
00:15:29.738,1,active,active,83
03:56:46.716,3,active,active,77
16:22:28.242,0,active,active,82
13:04:53.213,4,inactive,inactive,90
04:45:25.165,3,active,active,79
04:29:9.811,2,active,active,78
04:21:27.256,1,inactive,inactive,82
16:39:57.67,0,active,active,83
01:08:48.848,1,active,active,87
15:13:46.99,2,active,active,73
12:42:40.049,2,active,active,83
13:40:7.382,1,active,active,83
03:01:41.696,3,active,active,80
00:13:47.355,1,active,active,82
10:24:28.979,1,active,active,80
02:38:45.957,0,active,active,79
09:07:34.778,4,active,inactive,86
11:10:19.625,4,active,active,83
04:45:24.676,1,active,active,76
09:54:45.004,1,active,active,82
12:51:22.083,0,active,inactive,83
03:21:19.984,2,active,active,78
13:11:44.328,3,active,active,76
01:00:58.041,1,active,active,78
03:48:37.559,1,active,active,80
10:59:22.423,2,active,active,79
10:04:1.291,3,active,active,74
13:33:57.934,1,active,active,78
00:35:44.468,2,active,active,79
04:24:29.916,4,active,active,85
04:42:54.097,0,active,inactive,83
15:07:53.15,4,active,active,83
00:11:7.307,1,inactive,inactive,81
09:04:49.386,4,active,active,79
03:59:9.198,2,active,active,82
00:20:32.637,4,active,active,74
03:23:59.924,4,active,active,83
01:21:53.081,0,active,active,78
03:25:37.065,2,active,active,80
09:25:50.66,2,active,inactive,78
00:30:23.537,1,active,active,75
17:38:41.646,4,active,active,83
09:40:29.04,1,active,active,72
12:54:44.031,3,active,active,79
02:05:31.602,3,inactive,inactive,85
14:12:17.661,0,active,active,79
23:34:41.59,1,active,active,81
04:03:2.27,1,active,active,81
14:05:44.504,3,active,active,75
00:08:53.935,2,active,active,80
10:00:35.364,0,active,active,82
02:54:31.106,2,inactive,inactive,79
02:57:34.166,0,active,active,85
00:46:23.519,3,active,active,82
01:42:31.419,0,active,active,77
13:14:24.362,1,active,active,87
11:23:53.659,3,active,active,84
01:04:2.864,4,active,active,78
04:45:43.341,1,active,active,80
04:56:35.321,0,active,active,86
03:29:16.03,1,active,active,80
09:08:34.84,1,active,active,78
14:10:44.813,0,active,active,80
11:07:51.62,0,active,active,77
12:48:11.847,0,active,active,79
00:37:2.739,1,active,active,79
02:00:17.389,4,active,active,75
15:07:39.696,0,active,active,82
01:22:0.103,4,active,active,74
01:59:1.143,3,active,active,78
14:33:33.568,4,active,active,87
03:46:15.218,0,active,active,87
04:12:35.463,2,active,active,77
03:46:47.547,1,active,active,73
02:15:21.148,4,active,active,82
02:54:39.059,3,active,active,83
23:03:35.203,2,active,active,81
10:16:27.901,3,active,active,80
04:39:10.846,0,active,active,82
09:06:35.616,2,active,active,82
15:41:18.219,2,active,active,79
13:41:12.158,0,active,active,83
10:34:8.352,2,active,active,75
16:49:10.993,2,active,active,79
14:04:35.702,2,active,active,80
03:36:21.673,0,active,active,80
02:49:39.437,2,active,active,85
15:44:50.176,1,active,active,75
10:29:41.236,4,active,active,83
14:27:8.641,2,active,active,84
03:05:43.602,0,active,active,88
03:12:22.786,4,active,active,81
15:31:11.341,1,active,active,84
06:45:15.743,4,active,active,80
02:32:16.909,4,active,active,80
12:31:59.741,4,active,active,87
15:24:40.505,2,active,active,81
00:00:31.133,0,active,active,89
00:45:27.421,4,active,active,78
10:30:43.233,0,active,active,77
00:48:24.738,0,active,active,78
12:09:28.386,2,active,active,82
01:51:55.015,1,active,active,77
14:33:25.021,3,active,active,84
18:25:47.63,3,active,active,75
04:53:43.541,0,active,active,78
03:39:14.218,2,active,active,78
04:30:16.414,1,active,active,82
06:27:42.85,2,active,active,80
11:17:48.439,0,active,inactive,82
02:21:43.614,2,active,active,77
02:31:52.817,1,active,active,79
15:15:46.041,3,active,active,77
15:41:7.157,3,active,active,85
03:21:1.433,2,active,active,77
00:44:25.732,2,active,active,82
04:41:53.4,1,active,active,82
02:47:39.541,4,active,active,75
03:02:58.616,4,active,active,83
01:12:49.796,0,active,active,80
01:46:51.386,1,active,active,84
00:24:23.457,4,active,active,84
04:37:14.741,3,active,active,81
15:31:13.805,3,active,active,77
01:07:45.381,1,active,active,80
16:52:52.693,3,active,active,82
12:52:13.614,4,active,active,75
00:53:43.294,2,inactive,inactive,84
12:36:49.192,3,active,active,82
13:49:23.308,3,active,active,77
01:16:30.4,2,active,active,77
02:40:19.406,3,active,active,78
04:27:58.84,2,active,active,79
01:30:19.789,2,active,active,80
02:30:26.764,2,active,active,84
02:22:38.167,3,active,active,82
00:13:34.101,4,inactive,inactive,83
01:30:26.823,1,active,active,88
13:06:31.35,4,active,active,82
01:15:39.924,1,inactive,inactive,82
09:43:23.877,3,active,inactive,81
02:40:27.252,1,active,active,76
15:34:50.994,0,active,active,84
04:20:39.849,3,active,active,77
11:09:11.535,0,active,active,82
01:01:44.868,3,active,active,87
00:10:8.075,2,inactive,inactive,82
01:43:5.554,1,active,active,78
01:29:34.855,4,active,active,81
03:40:31.361,1,active,active,81
12:00:48.998,2,active,active,81
15:24:44.424,3,active,active,76
16:02:57.271,1,inactive,inactive,83
03:39:2.311,1,inactive,inactive,77
16:19:2.462,1,active,active,78
04:37:23.647,1,active,active,81
03:14:33.26,3,active,active,80
09:04:4.563,4,active,active,77
14:23:13.053,3,active,active,77
12:12:21.818,4,active,inactive,83
15:11:12.165,3,active,active,82
02:23:7.475,0,active,active,84
16:44:20.944,4,active,active,87
16:55:13.238,3,active,active,83
09:20:34.071,2,active,active,85
14:55:57.136,3,active,active,79
10:32:48.402,4,active,active,81
16:23:4.604,0,active,active,78
16:41:54.307,3,active,active,80
01:35:19.766,0,active,active,78
04:46:14.745,4,active,active,81
10:15:41.146,1,active,active,83
11:41:0.98,2,active,active,79
14:52:52.218,3,active,active,78
00:50:55.367,2,active,active,84
16:44:15.841,3,active,active,78
03:18:16.605,3,active,active,81
13:15:31.047,4,active,active,78
13:18:1.447,2,active,active,80
00:01:59.67,2,active,inactive,80
10:26:10.939,2,active,active,81
04:54:35.839,3,active,active,81
20:02:7.045,0,active,active,83
13:19:13.517,0,active,active,79
00:20:58.527,4,active,active,79
00:47:23.261,1,active,active,84
09:21:3.201,0,active,active,85
00:21:17.955,0,active,active,79
13:21:48.712,4,active,active,82
01:13:43.757,0,active,inactive,76
06:30:42.304,2,active,active,81
02:44:12.357,4,active,active,82
07:28:10.512,0,active,active,81
02:20:21.162,4,active,inactive,77
13:00:42.613,4,active,active,82
00:11:40.743,0,active,active,83
01:12:30.121,4,active,inactive,86
04:22:30.564,4,active,active,80
16:05:8.543,4,active,active,83
02:49:0.628,2,active,active,82
00:35:15.148,1,active,active,75
03:21:58.491,2,active,active,80
00:24:38.421,2,active,active,76
16:38:5.281,0,active,active,78
02:50:9.716,0,active,active,86
16:40:25.905,0,active,active,79
13:09:46.008,4,active,active,75
00:45:10.873,3,active,active,84
12:35:20.967,4,active,inactive,84
03:39:48.764,3,inactive,inactive,85
12:19:38.429,2,active,active,87
02:41:7.759,3,active,active,83
04:42:1.685,3,active,active,81
02:53:54.285,3,active,active,86
00:31:38.644,3,active,active,82
00:35:22.54,4,active,active,81
11:12:35.721,1,active,active,85
04:03:18.751,1,active,active,76
00:36:34.357,1,active,inactive,83
13:02:21.788,4,active,active,82
01:13:58.53,4,active,active,83
15:21:40.128,3,active,active,82
13:42:27.811,2,active,active,77
09:40:39.868,2,active,active,85
16:03:11.749,0,active,active,77
11:25:58.356,0,active,active,83
01:07:57.717,2,active,active,81
03:22:42.099,3,active,active,79
02:24:6.021,0,active,active,79
11:42:22.438,3,active,active,80
14:50:16.933,1,active,inactive,83
02:47:34.464,1,active,active,79
15:30:59.109,4,active,active,78
02:19:31.111,0,active,active,85
11:57:57.87,4,active,active,80
01:37:12.419,0,active,inactive,78
00:28:28.819,2,active,active,82
09:04:46.913,3,active,active,83
11:15:35.337,2,active,inactive,83
18:31:40.894,2,active,active,84
03:48:25.845,1,active,active,79
04:05:21.736,0,active,active,80
10:36:46.758,1,active,active,82
10:12:15.055,4,active,active,79
00:41:47.758,2,active,active,83
03:36:25.199,2,active,active,81
14:24:44.874,0,active,active,81
00:10:48.994,1,active,active,83
00:28:14.114,4,active,active,78
00:46:8.212,3,active,active,79
12:10:18.333,2,active,active,83
14:04:24.301,2,active,active,82
10:39:11.429,2,active,active,83
02:01:36.067,2,active,active,80
10:35:23.025,4,active,active,77
10:35:29.693,1,active,active,77
04:56:0.361,0,active,active,75
09:48:12.21,3,active,active,82
03:36:23.064,2,active,inactive,89
04:59:9.012,0,active,active,83
00:47:54.311,3,active,active,79
01:25:32.929,3,active,active,78
04:39:50.759,2,active,active,78
12:20:39.226,2,active,active,76
13:57:16.725,2,active,active,87
03:06:20.992,4,active,active,80
04:53:35.313,2,active,active,81
02:36:40.31,0,active,active,77
02:06:34.386,4,active,active,86
03:06:17.356,2,active,active,74
12:13:16.409,4,active,active,80
00:17:45.762,2,active,inactive,80
10:21:15.754,1,active,active,77
02:16:6.636,1,active,active,81
01:27:57.258,0,active,active,83
15:10:33.218,4,active,active,77
01:54:7.668,2,active,active,85
00:38:57.216,4,active,active,84
03:09:1.431,1,active,active,85
02:36:41.962,4,active,active,82
14:08:57.006,3,active,active,78
01:36:42.184,0,active,active,81
02:59:39.801,0,active,inactive,82
12:29:30.902,3,active,active,85
02:45:5.621,2,active,active,79
11:43:14.122,3,active,active,83
12:44:3.649,3,active,active,81
13:51:32.909,2,active,active,82
11:06:29.891,0,active,active,84
11:26:5.596,0,active,active,85
04:46:9.206,3,active,active,83
15:33:8.239,1,active,active,78
10:42:25.432,3,active,active,85
01:27:20.253,4,active,active,78
03:23:1.513,3,active,active,83
01:47:48.167,1,active,active,82
00:17:26.891,2,active,active,78
12:03:12.835,0,active,active,76
10:25:22.539,0,active,active,80
03:55:28.661,3,active,active,76
12:03:31.967,0,active,active,78
01:49:27.455,0,active,active,82
15:45:57.686,1,active,active,81
03:19:36.988,4,active,active,78
10:05:49.281,0,active,active,81
15:48:51.642,0,active,active,81
02:52:4.403,2,active,active,76
01:35:36.239,3,active,active,81
11:11:57.762,4,inactive,inactive,79
22:19:56.266,2,active,active,77
13:57:36.468,3,active,active,85
09:00:0.127,3,active,inactive,79
09:51:8.51,2,active,active,79
04:46:39.29,2,active,active,80
13:31:13.942,2,active,active,81
03:33:13.571,3,inactive,inactive,83
14:01:46.301,0,active,active,74
01:30:0.031,0,active,active,79
02:00:6.259,1,active,active,80
00:59:39.57,1,active,active,79
13:45:49.566,4,active,active,82
01:09:50.631,1,active,active,81
09:35:17.015,1,active,active,78
01:38:7.578,3,active,active,85
02:09:23.561,3,active,active,81
04:02:33.826,2,active,active,80
01:15:56.582,2,active,active,82
01:49:0.639,1,active,active,75
04:39:10.866,0,inactive,inactive,82
03:55:42.39,2,active,active,82
13:02:1.261,2,active,active,80
16:30:4.998,4,active,active,79
12:06:20.302,1,active,active,82
11:00:17.963,4,inactive,inactive,82
10:43:55.574,0,active,active,82
00:29:3.602,1,active,active,85
00:59:0.068,0,active,active,81
02:41:59.906,2,inactive,inactive,78
11:41:18.904,2,active,active,81
12:24:7.762,2,active,active,83
12:56:42.936,4,inactive,inactive,79
09:10:35.927,4,active,active,77
00:36:27.373,4,active,active,84
09:55:5.187,4,inactive,inactive,82
01:37:32.541,1,active,active,78
13:56:56.424,4,active,active,80
10:44:30.29,2,active,active,75
00:55:34.247,3,active,active,78
14:56:23.344,0,active,active,85
15:27:19.861,0,inactive,inactive,76
11:36:3.331,4,active,inactive,78
13:47:0.824,1,active,active,76
16:33:5.419,2,active,active,80
12:30:46.298,3,active,active,84
01:33:3.057,4,active,active,82
11:04:11.733,1,active,active,88
02:56:24.93,0,inactive,inactive,81
09:00:11.023,3,active,active,78
11:04:27.741,3,active,active,79
02:47:30.854,3,active,active,79
10:49:26.764,3,active,active,77
13:09:49.797,2,active,active,84
03:34:3.454,2,active,inactive,75
03:05:52.538,1,active,active,82
03:26:57.73,2,active,active,81
15:25:13.334,2,active,active,80
01:39:46.137,1,active,active,83
15:34:43.35,4,active,active,81
01:12:52.197,2,inactive,inactive,82
03:18:18.412,0,active,active,84
01:26:15.46,1,active,active,78
03:00:10.381,1,active,active,84
14:12:49.199,3,active,active,85
10:24:13.363,0,active,active,80
03:19:2.556,2,active,active,83
00:49:14.865,4,active,active,87
16:48:21.692,0,active,active,79
16:54:4.034,4,active,active,80
09:06:39.931,3,active,active,79
13:43:47.288,2,active,active,77
03:43:30.487,3,active,active,85
02:45:15.235,0,active,active,82
09:33:42.215,2,active,active,82
01:12:37.68,0,active,active,82
05:11:56.228,0,active,active,81
02:27:27.51,2,active,active,82
00:10:25.822,0,inactive,inactive,83
04:13:34.094,1,active,active,84
01:14:24.09,3,active,active,79
09:16:47.252,3,inactive,inactive,72
01:41:5.337,3,active,active,78
13:08:30.77,0,active,active,75
00:14:16.219,4,active,active,73
14:11:26.373,0,active,active,77
11:32:34.524,1,active,active,79
00:00:12.589,4,active,active,81
12:41:34.319,2,active,active,79
04:19:26.948,4,active,active,78
16:24:21.496,2,active,active,82
12:06:25.423,0,inactive,inactive,82
02:43:13.115,1,active,active,80
00:38:23.222,0,active,inactive,78
01:45:21.45,1,active,active,83
00:35:8.03,0,active,active,80
15:50:7.282,4,active,active,79
03:56:22.536,4,active,active,77
01:42:47.211,4,active,active,85
10:25:54.173,0,active,active,82
14:51:6.947,2,active,active,78
09:21:11.509,3,active,inactive,81
03:16:52.089,1,active,active,77
12:40:35.385,3,active,active,79
14:14:45.147,0,inactive,inactive,76
04:10:39.035,1,active,active,75
23:34:8.803,0,active,active,84
01:14:22.702,3,active,active,81
11:25:43.544,4,active,active,80
14:11:22.666,4,active,active,77
12:54:9.08,0,active,inactive,83
10:13:3.265,0,active,active,78
14:40:4.655,4,active,active,81
11:12:15.861,0,active,active,80
03:48:29.752,0,active,active,81
14:37:29.585,1,active,active,80
03:19:7.7,1,active,active,80
00:17:48.499,3,active,active,87
04:11:55.407,0,active,active,79
01:23:4.812,3,active,active,83
09:20:26.306,1,active,active,78
00:39:27.227,4,active,active,81
14:32:33.132,1,active,active,84
00:29:27.237,1,active,active,77
13:55:15.388,3,active,active,81
11:04:52.73,2,inactive,inactive,84
09:41:13.759,0,active,active,78
03:19:59.958,3,active,inactive,76
13:12:55.631,2,active,active,83
14:02:24.928,1,active,active,83
16:44:43.354,2,active,active,82
16:38:12.02,0,active,active,81
04:06:39.201,4,active,active,73
14:01:57.661,1,active,active,83
03:54:34.37,0,active,active,83
10:02:13.244,0,active,active,81
15:02:55.676,0,active,active,78
12:16:27.273,1,active,active,82
01:48:6.315,2,active,active,81
09:46:2.617,3,active,active,84
14:25:1.191,1,active,active,77
19:17:39.754,1,active,active,79
04:45:14.377,1,active,active,79
00:56:13.124,3,active,active,80
14:39:25.279,4,active,active,78
11:22:15.801,4,active,active,81
14:45:40.627,0,active,active,82
15:33:22.724,3,active,active,82
02:03:34.005,3,active,active,81
09:16:45.567,1,active,active,80
11:28:27.77,4,active,inactive,78
16:41:31.142,3,inactive,inactive,80
04:18:21.578,1,active,active,77
10:28:59.456,4,active,active,82
02:33:18.317,1,active,active,74
02:57:49.593,3,active,active,79
03:07:1.445,0,active,active,77
14:26:9.79,3,active,active,82
09:43:7.979,2,inactive,inactive,78
02:41:4.069,2,active,active,81
09:55:20.397,3,active,active,79
01:38:30.252,2,active,active,80
03:56:52.124,0,active,active,87
03:01:10.245,1,active,active,83
15:12:42.828,0,active,active,80
10:19:51.805,0,active,active,76
01:52:46.06,4,active,active,81
12:57:24.925,0,active,active,76
16:40:36.529,4,active,active,83
20:32:53.261,0,active,active,83
10:32:40.9,0,active,active,80
04:03:34.777,0,active,active,80
22:12:49.514,0,active,active,74
10:10:26.884,0,active,active,76
13:37:21.631,4,active,active,84
10:27:54.477,4,active,active,76
13:57:9.307,2,active,active,80
00:46:26.373,4,active,active,78
02:41:6.539,0,active,active,86
15:28:17.436,3,active,active,79
11:23:1.391,2,active,active,79
04:35:24.182,2,active,active,86
23:43:57.556,2,active,active,81
01:27:48.019,2,active,active,76
02:30:16.983,3,active,active,81
16:29:40.438,4,active,active,74
00:36:34.185,0,active,active,76
13:21:44.263,2,active,inactive,84
03:41:57.956,0,active,active,77
01:54:27.04,2,active,active,81
04:03:26.794,2,active,active,81
11:19:12.159,0,active,active,80
03:41:7.572,2,active,active,78
15:52:40.571,3,active,active,81
02:42:48.851,2,active,active,78
00:35:52.076,1,active,active,81
01:28:57.139,3,active,active,80
13:12:22.738,3,active,active,76
21:41:55.481,1,active,active,76
11:27:22.484,0,active,active,85
14:00:7.194,1,active,active,82
02:47:38.844,1,active,active,76
02:22:58.147,2,active,active,87
01:05:18.76,3,active,active,81
13:04:13.673,4,active,active,86
11:56:45.329,4,active,active,82
15:20:1.511,0,active,active,77
11:06:27.931,3,active,inactive,77
12:40:19.458,3,active,active,82
02:13:46.416,1,inactive,inactive,80
13:22:43.482,0,active,active,80
10:59:9.156,1,active,active,77
12:28:39.005,3,active,active,78
12:17:50.968,4,inactive,inactive,78
02:28:5.437,3,active,active,78
02:59:34.269,3,active,active,86
01:20:56.765,2,active,active,81
12:04:51.112,2,active,active,81
04:50:57.613,4,active,active,76
16:36:16.708,1,active,active,81
14:57:20.228,3,active,active,78
01:00:4.339,4,active,active,83
12:43:9.964,2,active,active,81
09:10:8.873,2,active,active,80
12:07:2.822,2,active,active,78
13:05:38.904,0,active,active,80
02:23:43.416,1,active,inactive,81
01:59:30.927,1,active,active,77
00:36:54.062,3,active,active,84
16:40:27.372,1,active,active,82
11:17:38.642,4,active,active,82
16:26:38.315,3,active,active,79
09:18:42.59,2,active,active,82
02:05:2.301,4,active,active,79
00:01:40.094,2,active,active,82
12:19:12.202,1,active,inactive,77
00:29:47.272,3,active,active,78
12:20:6.516,0,active,active,72
13:08:14.074,2,active,active,85
12:54:36.389,0,active,active,78
03:37:19.237,0,active,active,77
21:03:32.336,2,active,active,82
03:19:35.332,2,active,active,78
11:35:21.931,4,active,active,84
15:18:59.024,2,active,active,85
11:11:9.801,4,active,active,80
12:24:10.691,2,active,active,75
12:26:30.915,3,active,active,89
13:19:6.159,2,active,active,87
16:20:20.861,3,active,inactive,83
12:45:17.888,4,active,inactive,86
09:48:25.236,3,active,inactive,82
00:56:19.403,1,active,active,82
13:05:19.477,4,active,active,79
11:07:34.823,0,active,active,81
13:15:14.506,1,active,active,82
13:24:38.265,1,active,active,74
16:33:51.407,1,active,active,82
13:59:9.94,4,active,active,80
01:25:26.551,0,active,active,78
00:21:29.357,3,active,active,79
03:35:50.914,2,active,active,80
09:55:26.136,3,active,active,80
16:27:44.414,1,active,active,80
10:02:14.689,3,active,active,80
09:10:10.211,3,active,active,78
04:14:24.374,2,active,active,72
03:09:56.944,0,active,active,81
03:18:27.703,0,active,active,80
10:40:27.889,3,active,active,85
01:43:15.703,0,active,active,80
04:04:37.424,4,active,active,84
12:01:53.957,2,active,active,78
14:24:14.738,3,active,active,83
06:04:45.253,4,active,active,81
02:37:44.522,4,active,active,80
13:46:12.48,4,active,active,76
15:56:46.024,3,active,active,77
15:36:42.91,3,active,active,78
04:29:40.028,0,active,active,83
15:24:20.152,2,active,active,86
00:42:21.461,2,active,active,80
02:20:43.934,1,active,active,83
10:58:51.774,2,active,active,80
12:22:0.818,2,active,active,75
13:27:40.148,0,active,active,82
01:22:37.637,4,active,active,78
10:40:25.868,0,active,active,82
00:30:37.428,2,active,active,79
14:04:19.764,0,active,active,81
03:03:47.633,4,active,active,80
00:28:42.703,2,active,active,83
00:09:13.912,3,active,active,76
13:30:19.325,1,active,active,83
00:12:55.937,2,active,active,83
04:34:18.558,2,active,active,84
12:15:16.453,3,active,active,83
02:07:13.388,1,active,active,75
04:52:22.934,0,active,active,81
03:46:13.341,1,active,active,78
02:10:47.808,0,active,active,78
12:06:18.036,2,active,active,77
10:08:43.425,4,active,active,79
00:17:9.463,4,active,active,75
15:24:13.168,2,active,active,81
00:04:52.717,4,active,active,81
13:50:24.942,3,active,inactive,81
09:20:34.462,3,active,active,82
12:53:2.3,0,active,active,85
00:26:50.603,1,active,active,81
03:51:5.495,2,active,active,81
16:17:31.52,0,active,active,81
01:23:33.478,0,active,active,85
03:20:52.255,2,active,active,77
13:58:1.477,2,active,active,77
03:17:0.084,0,active,active,81
01:41:59.419,2,active,active,81
11:17:36.667,4,active,active,83
11:23:21.297,1,active,active,81
02:33:16.545,2,active,active,84
01:08:25.63,4,active,active,79
10:11:41.364,3,active,active,85
00:11:30.786,1,active,active,83
00:43:0.336,2,inactive,inactive,78
16:15:39.345,1,active,active,80
04:43:22.753,4,active,active,79
01:19:16.208,3,active,active,84
16:14:25.967,4,active,active,82
14:00:47.859,3,active,active,83
00:08:58.309,2,active,active,82
16:11:18.742,2,active,active,80
03:00:34.019,0,active,active,81
11:26:52.093,1,active,active,81
02:11:59.726,0,inactive,inactive,79
09:41:51.794,3,active,active,77
01:14:53.377,3,active,active,78
10:03:14.266,2,active,active,81
04:04:12.929,3,active,active,77
11:23:52.864,1,active,active,79
04:57:20.014,4,active,active,81
09:38:50.854,2,active,active,86
13:44:13.093,0,active,active,80
03:27:58.808,3,active,active,84
14:45:20.184,0,active,active,80
00:27:2.593,3,active,active,78
01:30:4.949,0,active,active,80
04:42:36.279,2,active,active,81
