Time,DayOfWeek,Motion,Acceleration,Temperature
05:15:43.868,6,inactive,inactive,71
10:31:52.542,0,inactive,inactive,67
02:30:46.576,1,inactive,inactive,77
01:24:8.503,3,inactive,active,72
15:35:20.819,5,inactive,inactive,70
09:15:4.069,3,inactive,inactive,73
09:56:55.442,0,inactive,inactive,72
23:50:22.278,4,inactive,inactive,67
14:15:29.662,4,inactive,inactive,74
18:10:28.54,4,inactive,inactive,71
21:16:46.425,0,inactive,inactive,68
02:22:20.591,3,inactive,inactive,76
05:21:20.753,5,active,active,73
18:12:39.59,5,inactive,active,71
02:55:5.527,0,inactive,inactive,74
04:52:24.125,0,inactive,inactive,70
10:01:3.934,2,inactive,inactive,76
20:50:32.159,6,inactive,inactive,71
16:27:0.311,3,inactive,inactive,80
09:19:15.185,5,inactive,inactive,75
10:21:14.02,1,inactive,inactive,73
21:59:1.56,3,inactive,inactive,71
00:15:57.88,6,inactive,inactive,74
03:43:25.808,1,active,active,73
08:50:31.74,6,inactive,active,69
12:45:19.948,1,inactive,inactive,72
08:46:32.095,6,inactive,inactive,72
16:26:41.195,0,inactive,inactive,73
05:23:6.191,1,inactive,inactive,67
09:57:58.129,2,inactive,inactive,69
12:42:9.16,1,inactive,inactive,71
16:44:0.024,2,inactive,inactive,74
22:00:49.643,3,inactive,inactive,68
07:40:16.463,0,active,active,74
09:56:59.928,6,inactive,inactive,72
23:02:49.768,6,inactive,inactive,71
02:42:57.698,3,inactive,inactive,73
22:16:9.904,1,active,active,78
14:51:18.315,3,inactive,inactive,70
07:37:50.735,4,inactive,inactive,67
03:25:16.575,0,inactive,inactive,72
10:12:26.753,6,active,active,76
04:47:46.062,4,inactive,inactive,70
20:23:3.91,1,inactive,inactive,76
01:35:6.812,6,active,active,74
02:27:22.657,2,inactive,inactive,72
07:10:36.002,2,inactive,inactive,76
23:59:4.706,3,inactive,inactive,71
00:08:2.917,2,inactive,inactive,75
18:07:28.082,2,inactive,inactive,66
22:08:17.497,4,inactive,inactive,71
13:57:37.953,3,inactive,inactive,72
07:42:3.759,2,inactive,inactive,72
08:12:11.043,6,inactive,inactive,72
05:44:39.744,1,inactive,inactive,74
23:37:7.351,0,inactive,inactive,70
05:09:38.004,0,inactive,inactive,77
08:47:9.444,5,inactive,inactive,75
09:41:14.237,1,inactive,inactive,73
03:18:56.249,1,inactive,inactive,77
23:47:58.837,1,inactive,inactive,76
06:26:44.893,0,inactive,inactive,69
01:59:53.387,3,inactive,inactive,69
17:43:53.772,4,inactive,active,78
13:27:15.859,0,inactive,inactive,67
09:22:22.024,4,inactive,inactive,76
09:39:18.512,2,inactive,active,74
23:41:14.756,4,inactive,inactive,71
22:21:52.453,3,inactive,inactive,70
08:35:0.513,5,inactive,inactive,72
18:53:5.436,3,inactive,inactive,65
06:47:55.856,0,inactive,inactive,75
10:45:10.672,1,inactive,inactive,73
12:54:5.354,2,inactive,inactive,74
18:59:34.885,0,active,active,73
07:05:42.065,4,inactive,inactive,70
01:20:31.241,2,inactive,inactive,74
13:13:11.161,5,inactive,inactive,69
16:51:29.831,3,inactive,inactive,76
06:54:42.449,1,inactive,inactive,75
07:41:48.016,2,inactive,inactive,73
04:11:22.866,4,inactive,inactive,74
19:35:17.556,1,inactive,inactive,72
13:33:27.501,0,inactive,inactive,74
21:06:9.165,0,inactive,inactive,73
05:36:30.952,1,inactive,inactive,68
04:23:29.252,6,inactive,inactive,72
19:41:30.465,1,inactive,inactive,75
03:44:35.567,2,inactive,inactive,66
12:50:31.195,3,inactive,inactive,78
23:39:24.484,0,inactive,active,69
08:51:55.675,1,inactive,inactive,70
14:41:14.723,6,inactive,inactive,74
12:38:38.637,1,inactive,inactive,75
11:40:8.73,5,inactive,inactive,74
07:21:19.045,3,inactive,inactive,72
17:42:34.324,5,inactive,inactive,70
00:04:42.792,6,active,active,65
06:07:17.423,4,inactive,inactive,73
12:32:11.841,4,inactive,inactive,68
22:28:55.229,2,inactive,inactive,76
21:07:18.981,0,inactive,inactive,74
04:11:16.7,6,inactive,active,73
03:40:54.401,0,inactive,inactive,76
03:28:38.342,1,inactive,inactive,72
16:44:55.375,2,inactive,inactive,69
02:05:22.183,5,inactive,inactive,69
14:38:20.283,5,inactive,active,79
08:52:16.765,5,inactive,inactive,76
13:16:53.634,5,inactive,inactive,73
06:21:27.093,1,inactive,inactive,71
05:19:0.196,2,inactive,inactive,75
04:26:28.639,2,inactive,inactive,71
09:34:17.996,0,inactive,inactive,80
08:49:43.817,0,inactive,active,77
21:34:39.753,1,inactive,inactive,72
05:21:15.659,1,inactive,inactive,72
18:44:32.342,5,inactive,inactive,77
03:56:42.621,4,inactive,inactive,79
04:58:17.152,4,inactive,inactive,73
04:13:18.531,2,active,active,70
14:46:46.863,6,inactive,active,76
17:44:51.783,2,inactive,inactive,71
03:00:45.099,0,inactive,active,71
23:21:11.914,0,active,active,67
06:41:23.656,5,inactive,inactive,79
09:48:42.454,6,inactive,inactive,80
06:41:48.763,3,inactive,inactive,72
19:49:48.193,0,inactive,inactive,76
23:44:31.577,0,inactive,inactive,71
21:36:26.417,4,inactive,inactive,72
08:54:32.832,3,inactive,inactive,76
09:13:26.256,4,inactive,inactive,75
05:27:44.729,2,inactive,inactive,75
02:19:10.461,6,inactive,inactive,76
20:25:23.085,2,active,active,74
07:08:34.52,4,inactive,inactive,77
14:18:2.404,4,inactive,inactive,71
09:26:12.525,3,inactive,inactive,77
12:51:3.666,1,inactive,inactive,75
19:23:56.192,4,inactive,inactive,73
06:42:48.446,6,inactive,inactive,69
08:27:41.617,0,inactive,inactive,72
15:02:34.539,0,inactive,inactive,69
12:44:26.479,6,inactive,inactive,67
02:14:56.664,6,active,active,75
04:16:4.154,2,inactive,inactive,70
08:05:13.172,0,inactive,active,68
13:45:14.098,5,inactive,inactive,71
20:14:32.345,0,active,active,71
12:22:52.251,2,inactive,inactive,79
18:57:58.19,4,inactive,inactive,71
10:45:8.175,0,inactive,inactive,68
07:14:56.338,5,active,active,76
12:47:24.697,2,inactive,inactive,71
19:12:15.351,0,inactive,inactive,77
22:09:27.541,3,active,active,73
20:29:14.076,1,inactive,inactive,72
08:28:18.584,1,inactive,inactive,73
10:34:46.78,2,inactive,inactive,70
18:39:28.039,6,inactive,inactive,71
15:57:35.239,1,inactive,inactive,76
19:56:11.385,3,inactive,active,69
01:08:4.509,6,inactive,inactive,72
00:04:29.205,0,inactive,inactive,73
19:20:58.491,0,inactive,inactive,76
16:09:5.77,6,inactive,inactive,69
02:20:25.75,4,inactive,inactive,70
15:59:33.096,6,inactive,inactive,76
06:09:26.578,4,inactive,inactive,78
18:52:44.035,4,inactive,inactive,73
04:20:22.623,6,inactive,inactive,73
22:58:37.795,6,inactive,inactive,66
21:58:35.338,2,active,active,71
13:23:7.34,3,inactive,active,71
12:31:16.431,0,inactive,inactive,74
12:45:10.973,2,inactive,inactive,71
17:57:46.932,5,active,active,71
19:42:10.817,6,inactive,inactive,67
13:26:47.462,2,inactive,inactive,75
01:10:43.089,2,active,active,72
03:10:51.977,5,inactive,inactive,69
16:41:35.429,2,inactive,inactive,66
04:34:26.473,4,inactive,inactive,65
10:31:21.994,6,inactive,inactive,69
12:03:8.892,3,inactive,inactive,74
11:58:3.252,0,inactive,inactive,73
16:42:51.216,1,inactive,inactive,70
23:59:5.378,4,inactive,inactive,71
15:04:5.548,4,inactive,inactive,71
14:36:5.518,6,inactive,inactive,70
20:16:39.661,3,inactive,inactive,76
03:09:2.0,4,inactive,active,76
21:28:4.686,5,inactive,inactive,75
23:35:2.619,0,inactive,inactive,69
21:27:3.578,2,inactive,active,75
03:15:40.028,4,inactive,inactive,72
11:14:14.238,4,inactive,inactive,73
04:05:8.702,4,inactive,inactive,76
14:32:52.77,4,inactive,inactive,71
16:20:43.28,5,inactive,active,74
07:38:57.141,5,inactive,inactive,70
16:22:28.214,3,inactive,inactive,77
02:25:35.926,6,inactive,inactive,68
11:59:53.559,2,inactive,inactive,71
04:00:4.323,2,active,active,70
17:46:18.663,0,inactive,inactive,75
04:11:15.932,3,inactive,inactive,73
15:43:44.466,5,inactive,inactive,72
14:31:56.295,2,inactive,inactive,72
20:50:42.743,5,inactive,inactive,72
04:17:6.518,3,inactive,inactive,72
22:58:5.144,1,inactive,inactive,71
02:53:0.996,6,active,inactive,70
17:01:55.546,3,inactive,active,71
22:16:13.38,6,inactive,inactive,79
16:38:28.878,6,inactive,inactive,79
06:07:46.7,2,active,active,75
05:58:54.112,1,inactive,inactive,77
15:08:57.651,2,inactive,inactive,77
09:14:57.134,6,inactive,inactive,70
09:49:10.314,3,inactive,inactive,77
15:43:15.936,2,inactive,inactive,74
00:48:16.082,5,inactive,inactive,75
14:47:14.17,4,inactive,active,79
04:26:16.807,3,inactive,inactive,73
20:35:13.221,1,inactive,inactive,68
06:23:26.888,4,inactive,active,74
01:39:36.561,3,inactive,inactive,71
07:28:39.398,1,inactive,inactive,70
20:37:21.737,0,inactive,inactive,72
01:49:24.72,2,inactive,active,75
01:15:13.121,1,inactive,inactive,73
10:53:4.051,5,inactive,inactive,72
19:02:43.217,0,inactive,inactive,75
11:09:4.232,1,inactive,inactive,73
16:55:53.843,5,inactive,inactive,71
01:22:52.854,4,inactive,inactive,75
17:39:3.305,2,inactive,inactive,71
02:56:26.747,3,inactive,active,73
19:59:7.752,4,inactive,inactive,76
20:11:53.691,4,inactive,inactive,76
22:22:29.114,0,inactive,inactive,74
02:47:2.324,1,inactive,inactive,71
16:48:40.619,0,inactive,inactive,72
18:05:56.16,5,inactive,inactive,68
06:09:32.599,5,inactive,inactive,75
23:28:38.979,1,inactive,inactive,71
01:40:48.832,3,inactive,inactive,73
12:08:48.302,4,inactive,inactive,72
20:36:50.576,2,inactive,active,74
18:48:51.911,2,inactive,inactive,71
22:01:51.258,2,inactive,inactive,74
15:28:49.598,2,inactive,inactive,67
05:07:13.054,2,active,active,67
09:44:57.749,3,inactive,inactive,71
03:52:16.807,5,inactive,inactive,72
06:21:46.454,2,inactive,inactive,71
19:34:18.486,6,inactive,inactive,74
02:54:5.777,0,inactive,inactive,71
08:00:38.784,3,inactive,inactive,72
21:35:38.271,0,inactive,inactive,71
01:33:14.015,6,active,active,72
06:26:51.011,6,inactive,inactive,66
23:57:49.827,1,inactive,inactive,72
15:39:26.809,3,inactive,inactive,72
05:28:50.214,1,inactive,inactive,73
14:22:37.832,2,inactive,inactive,69
14:18:33.665,4,inactive,active,73
05:03:59.356,5,inactive,inactive,72
15:30:9.43,1,inactive,inactive,71
01:44:2.705,0,inactive,inactive,76
11:55:43.197,2,inactive,inactive,68
04:26:16.937,4,inactive,inactive,66
02:45:34.631,6,inactive,inactive,78
04:09:4.151,0,inactive,inactive,70
00:03:30.615,4,inactive,inactive,74
14:14:16.233,4,inactive,inactive,70
01:32:1.968,1,inactive,inactive,73
12:12:31.063,3,inactive,inactive,73
12:03:52.835,1,inactive,inactive,74
09:52:53.435,4,inactive,inactive,72
01:33:29.366,0,inactive,inactive,72
01:34:12.365,4,inactive,active,72
13:06:35.685,1,inactive,inactive,73
22:16:16.703,6,inactive,inactive,75
03:28:2.429,2,inactive,inactive,68
15:32:59.205,1,inactive,inactive,76
03:24:47.488,5,inactive,inactive,69
07:16:59.594,4,inactive,inactive,71
00:54:10.912,1,inactive,inactive,72
22:19:45.918,1,inactive,inactive,72
20:51:9.478,2,inactive,inactive,75
16:53:4.99,2,inactive,inactive,74
21:22:35.066,5,inactive,active,75
03:55:15.365,0,inactive,inactive,73
09:43:33.504,3,inactive,inactive,69
19:24:21.747,6,inactive,inactive,73
07:56:3.258,1,active,active,71
14:05:42.296,1,inactive,inactive,75
16:31:41.921,1,inactive,inactive,69
08:53:48.586,5,inactive,inactive,68
22:14:54.242,0,inactive,inactive,74
16:22:19.419,1,inactive,inactive,72
00:41:29.514,3,inactive,inactive,67
05:14:31.051,3,inactive,inactive,72
16:18:50.461,6,inactive,inactive,75
08:29:34.996,5,inactive,inactive,73
21:34:20.519,6,inactive,inactive,67
21:34:45.089,2,inactive,inactive,71
06:45:49.348,6,inactive,inactive,70
11:52:43.313,0,inactive,inactive,68
04:37:43.11,0,inactive,inactive,72
05:55:21.358,4,inactive,active,78
20:49:37.619,5,inactive,inactive,74
05:58:6.564,6,inactive,inactive,75
19:23:37.157,0,inactive,inactive,74
04:16:17.358,5,inactive,inactive,71
20:22:37.111,3,inactive,inactive,67
17:23:30.287,2,inactive,inactive,75
00:59:16.153,4,inactive,inactive,73
10:56:58.238,5,active,active,70
16:02:48.831,6,inactive,inactive,76
02:12:25.581,4,inactive,active,69
00:08:41.515,4,inactive,inactive,74
20:24:34.147,6,inactive,inactive,73
11:22:56.955,3,inactive,inactive,76
03:25:4.846,3,inactive,inactive,73
22:40:59.097,5,inactive,inactive,76
08:05:35.604,2,inactive,inactive,67
00:31:19.829,4,active,active,73
08:59:3.754,0,inactive,inactive,75
23:33:42.572,0,active,active,73
13:57:28.909,3,inactive,inactive,75
06:31:9.933,0,active,active,73
12:48:30.8,1,inactive,inactive,71
02:22:2.8,1,inactive,inactive,71
18:36:2.524,6,inactive,inactive,76
14:20:13.863,0,inactive,inactive,72
14:11:7.145,0,inactive,inactive,74
09:30:53.403,5,inactive,active,71
06:28:54.844,5,inactive,inactive,73
15:05:8.672,0,inactive,inactive,67
22:50:57.868,2,inactive,inactive,70
05:32:56.006,2,inactive,inactive,75
02:28:15.283,4,inactive,inactive,71
07:19:25.375,1,inactive,inactive,71
21:15:11.867,3,inactive,inactive,71
15:58:1.491,4,inactive,inactive,71
08:54:58.445,4,inactive,inactive,71
20:59:58.768,6,inactive,active,72
21:54:3.211,1,inactive,active,71
00:03:10.009,2,inactive,inactive,72
16:20:52.046,2,inactive,inactive,79
10:31:15.648,4,inactive,inactive,70
21:54:19.11,2,inactive,inactive,70
23:09:58.221,3,inactive,inactive,79
16:59:38.362,6,inactive,active,73
00:59:7.14,0,active,active,74
15:37:23.454,1,inactive,inactive,72
23:28:13.209,3,inactive,inactive,72
19:50:3.644,2,inactive,inactive,73
17:15:39.656,5,inactive,inactive,78
14:38:32.53,4,inactive,inactive,70
04:34:45.588,6,inactive,inactive,72
06:16:59.379,3,inactive,inactive,74
13:27:23.045,5,inactive,inactive,75
07:39:13.292,1,inactive,inactive,76
03:25:9.598,1,inactive,inactive,71
15:25:14.499,0,inactive,inactive,72
09:51:5.856,5,inactive,inactive,74
10:50:44.013,2,inactive,inactive,75
18:31:59.486,5,inactive,active,72
22:20:12.303,6,inactive,inactive,71
07:35:28.591,4,inactive,inactive,71
10:58:31.713,1,inactive,active,76
02:32:49.438,0,inactive,inactive,67
16:44:52.287,2,inactive,inactive,70
17:28:51.776,1,inactive,inactive,69
05:49:47.21,3,inactive,inactive,72
12:07:16.91,3,inactive,inactive,71
01:13:34.254,5,inactive,inactive,71
00:24:34.541,0,active,inactive,70
22:43:8.764,4,inactive,inactive,71
00:19:54.226,4,inactive,active,74
18:37:29.85,5,active,active,72
03:12:8.078,2,inactive,inactive,74
13:17:15.765,2,inactive,inactive,70
08:46:24.189,6,active,active,68
09:03:20.761,1,inactive,inactive,72
07:51:3.635,0,inactive,inactive,80
20:20:16.827,5,inactive,inactive,72
10:27:45.048,1,inactive,inactive,74
16:48:13.861,1,inactive,inactive,71
23:14:49.37,5,inactive,active,76
21:09:47.314,0,inactive,inactive,74
03:09:51.049,0,inactive,inactive,75
16:24:28.808,4,inactive,inactive,74
11:33:14.863,1,inactive,inactive,72
02:52:45.585,4,inactive,inactive,75
08:30:46.725,6,inactive,inactive,70
22:23:0.211,2,inactive,inactive,68
12:49:36.73,4,inactive,inactive,73
13:25:14.971,3,inactive,inactive,73
05:41:12.131,0,inactive,inactive,73
19:18:40.488,5,inactive,inactive,69
14:49:8.058,6,inactive,inactive,75
19:04:23.272,4,inactive,inactive,75
20:14:7.471,2,inactive,inactive,75
08:33:25.585,3,active,active,68
11:20:56.675,4,inactive,inactive,72
06:56:6.308,0,inactive,inactive,72
19:13:5.18,4,inactive,inactive,70
12:43:56.191,5,inactive,inactive,72
01:13:12.737,4,inactive,inactive,73
17:32:59.33,3,inactive,active,71
10:53:23.193,3,inactive,inactive,69
16:40:10.493,4,inactive,inactive,73
15:15:7.678,0,inactive,inactive,75
00:44:18.398,3,inactive,inactive,72
10:49:31.954,5,inactive,inactive,70
07:53:3.846,6,inactive,inactive,71
08:50:16.608,1,active,inactive,68
20:16:16.55,0,inactive,active,74
03:54:12.77,0,inactive,inactive,69
09:44:8.267,3,inactive,inactive,74
13:06:54.511,2,inactive,inactive,75
11:50:45.002,6,inactive,inactive,69
07:50:2.338,5,inactive,inactive,74
20:09:9.513,4,inactive,inactive,71
03:34:29.682,0,inactive,active,68
07:38:58.253,3,inactive,inactive,71
10:20:35.449,2,inactive,inactive,72
23:15:41.881,4,inactive,inactive,65
04:08:25.882,1,inactive,inactive,71
04:36:54.754,5,active,active,69
12:44:7.422,5,active,active,71
17:41:54.366,3,inactive,inactive,75
02:48:49.825,3,active,active,74
01:56:38.134,4,inactive,inactive,76
15:37:25.538,4,inactive,inactive,72
02:56:23.733,0,inactive,inactive,75
00:22:37.422,4,inactive,inactive,72
10:25:33.489,1,inactive,inactive,70
07:09:31.385,6,active,active,66
00:27:32.194,3,active,active,68
07:02:22.99,1,inactive,inactive,68
12:16:7.928,3,inactive,inactive,70
21:26:47.385,4,inactive,inactive,70
15:15:43.894,4,inactive,inactive,74
07:25:53.117,1,inactive,inactive,75
21:37:18.703,1,inactive,inactive,69
10:46:10.444,2,inactive,inactive,72
15:51:21.665,5,inactive,inactive,70
12:33:16.002,0,inactive,inactive,72
00:56:4.125,0,inactive,inactive,75
20:08:19.635,0,inactive,inactive,77
23:54:22.09,4,inactive,inactive,76
17:25:46.206,5,active,active,73
18:53:10.689,5,active,inactive,74
16:19:16.635,1,inactive,inactive,72
11:58:20.707,2,inactive,inactive,75
19:08:35.88,2,inactive,inactive,71
18:23:20.845,1,inactive,inactive,78
00:12:29.801,6,inactive,inactive,69
14:18:56.141,4,inactive,inactive,71
15:38:32.877,6,inactive,inactive,75
06:42:24.921,4,inactive,inactive,72
19:23:44.477,4,inactive,inactive,73
03:09:12.488,0,inactive,inactive,74
08:42:34.841,4,inactive,inactive,73
14:40:55.22,4,inactive,inactive,76
10:23:12.755,2,inactive,inactive,72
02:34:17.723,0,inactive,inactive,78
11:08:53.877,6,inactive,inactive,73
08:48:7.849,4,inactive,inactive,76
16:43:21.672,1,inactive,inactive,76
02:40:35.643,4,active,active,66
18:29:55.634,4,inactive,active,76
01:49:53.903,5,inactive,inactive,69
06:13:40.94,0,inactive,inactive,73
18:50:37.342,3,inactive,inactive,70
10:25:48.967,2,inactive,inactive,73
00:28:50.296,2,inactive,inactive,69
16:44:8.489,5,inactive,inactive,67
11:12:38.96,1,inactive,inactive,69
12:02:31.247,2,inactive,inactive,70
21:26:39.094,5,inactive,inactive,72
01:53:46.959,6,inactive,inactive,69
05:40:59.546,0,inactive,inactive,71
04:08:51.292,6,inactive,active,75
02:20:43.561,4,inactive,active,69
08:55:57.244,2,inactive,active,75
17:48:43.661,0,inactive,inactive,69
20:00:24.189,6,inactive,inactive,73
14:29:12.345,3,inactive,inactive,71
12:34:38.841,3,inactive,inactive,75
18:34:53.493,1,inactive,inactive,70
18:36:24.298,2,inactive,inactive,71
18:49:10.886,1,inactive,active,77
21:12:53.499,1,inactive,inactive,73
19:41:59.717,3,inactive,active,74
10:48:8.793,0,inactive,inactive,73
21:08:19.113,1,inactive,inactive,66
04:59:36.485,5,inactive,inactive,72
23:08:9.276,4,inactive,inactive,79
22:47:44.307,6,active,active,69
15:06:2.941,3,inactive,inactive,69
06:58:46.154,1,inactive,inactive,69
03:37:51.442,5,inactive,inactive,69
15:29:1.76,6,active,inactive,72
22:17:35.68,2,inactive,inactive,75
15:43:45.067,6,inactive,inactive,74
12:14:46.07,5,inactive,inactive,73
08:57:8.763,6,inactive,inactive,77
19:05:38.363,1,inactive,inactive,71
06:45:49.665,2,inactive,inactive,73
19:30:14.251,1,active,active,69
15:01:21.957,2,inactive,inactive,77
00:53:45.276,4,inactive,inactive,73
21:25:18.262,2,inactive,inactive,71
16:08:43.714,3,inactive,inactive,78
07:06:31.947,4,inactive,inactive,74
01:33:6.224,3,inactive,inactive,74
19:08:18.04,2,inactive,inactive,73
04:14:26.243,3,active,inactive,70
05:56:14.286,4,active,active,69
04:35:44.071,6,inactive,inactive,74
14:22:52.294,4,inactive,inactive,76
15:32:35.413,2,inactive,inactive,69
03:23:52.367,3,inactive,inactive,82
19:19:48.801,2,inactive,inactive,77
19:58:56.31,1,inactive,inactive,75
05:25:45.212,1,inactive,inactive,76
09:59:18.735,3,inactive,inactive,69
09:01:4.933,3,inactive,inactive,69
11:50:50.156,1,inactive,inactive,73
04:07:5.241,5,inactive,inactive,73
08:03:8.284,1,inactive,inactive,76
07:16:37.053,4,inactive,inactive,71
15:14:53.175,6,inactive,inactive,68
20:52:33.895,0,inactive,inactive,73
21:46:57.949,0,inactive,inactive,76
02:47:17.471,5,inactive,inactive,68
21:56:43.277,3,inactive,inactive,71
06:20:3.363,6,inactive,inactive,73
18:54:39.154,1,inactive,active,73
08:03:10.852,0,inactive,inactive,76
17:15:18.397,0,inactive,inactive,78
22:26:48.229,4,inactive,inactive,74
22:59:9.806,0,inactive,inactive,68
22:06:43.861,3,inactive,inactive,78
21:58:51.714,3,inactive,inactive,74
01:00:26.668,5,inactive,inactive,76
21:24:23.163,2,inactive,inactive,73
10:59:49.399,3,inactive,inactive,68
15:00:23.29,2,inactive,inactive,76
13:01:59.649,3,inactive,inactive,76
21:06:16.37,6,active,active,76
21:18:48.507,4,active,active,73
10:09:11.639,5,inactive,inactive,71
01:54:22.917,0,active,active,73
19:49:37.918,3,inactive,inactive,72
19:14:30.838,6,active,active,74
10:24:55.448,0,inactive,inactive,71
21:27:45.657,4,inactive,inactive,74
01:56:43.686,2,inactive,inactive,74
03:12:51.112,4,inactive,inactive,77
01:34:29.632,5,inactive,inactive,73
18:21:11.882,0,active,active,71
14:00:50.536,4,inactive,inactive,72
18:00:40.759,1,inactive,inactive,70
03:13:42.037,4,inactive,inactive,77
15:25:37.497,4,inactive,inactive,75
23:44:51.756,0,inactive,inactive,72
22:52:24.058,3,inactive,inactive,73
22:45:48.314,0,active,active,75
17:30:24.466,3,inactive,inactive,70
19:59:13.864,0,inactive,inactive,72
10:32:57.386,5,active,inactive,71
22:37:7.267,6,inactive,active,78
06:10:39.016,5,active,active,76
16:25:48.342,1,inactive,active,74
20:20:26.06,1,inactive,active,71
22:23:58.245,4,inactive,inactive,71
19:47:51.155,5,active,active,75
17:52:13.438,1,inactive,inactive,74
19:10:10.791,5,inactive,inactive,68
17:11:8.021,6,inactive,inactive,73
23:35:40.814,5,inactive,inactive,76
01:47:46.334,1,inactive,inactive,73
16:42:38.152,5,inactive,inactive,76
10:26:1.584,2,inactive,inactive,68
05:26:50.783,1,inactive,inactive,71
11:46:31.237,6,inactive,inactive,67
16:55:43.432,3,inactive,inactive,77
04:43:11.687,0,inactive,inactive,67
23:17:34.549,4,inactive,inactive,71
08:37:0.059,2,active,active,71
08:30:20.699,6,inactive,inactive,78
13:32:56.513,2,inactive,inactive,79
17:35:49.932,0,active,active,74
07:24:19.46,0,inactive,inactive,72
16:55:42.527,1,inactive,inactive,72
03:09:26.662,6,inactive,inactive,73
17:05:56.598,1,inactive,inactive,75
13:40:35.191,2,inactive,inactive,71
15:28:15.497,3,inactive,inactive,75
11:25:55.405,0,inactive,inactive,72
10:58:33.526,0,inactive,inactive,73
05:19:35.818,2,inactive,inactive,76
05:40:23.454,4,inactive,inactive,70
08:50:23.218,5,inactive,active,71
10:19:11.783,5,inactive,inactive,72
17:47:4.621,1,inactive,inactive,72
03:47:17.605,2,inactive,inactive,72
05:42:38.99,2,inactive,inactive,73
12:09:54.295,2,inactive,inactive,68
09:51:37.383,5,inactive,inactive,76
15:22:46.546,1,inactive,inactive,69
03:09:21.234,2,inactive,inactive,76
21:52:1.809,5,inactive,inactive,75
10:27:31.086,4,inactive,inactive,74
07:21:6.787,3,inactive,inactive,72
20:56:11.252,0,inactive,inactive,72
14:50:23.983,2,inactive,inactive,70
01:31:50.74,2,inactive,inactive,75
00:22:23.847,5,inactive,inactive,73
13:48:10.557,6,inactive,inactive,75
22:31:51.38,3,inactive,inactive,71
02:51:34.084,4,inactive,inactive,67
02:07:52.53,1,inactive,inactive,69
07:45:12.569,2,inactive,inactive,72
20:03:49.137,1,inactive,inactive,70
06:06:28.455,3,inactive,inactive,69
21:55:54.539,5,active,inactive,74
19:16:17.194,5,inactive,inactive,72
19:47:1.086,0,inactive,inactive,78
22:20:55.601,3,inactive,inactive,68
11:40:56.205,2,inactive,inactive,71
10:30:56.328,3,inactive,inactive,69
18:21:52.005,6,inactive,inactive,72
23:24:27.299,3,inactive,inactive,72
21:11:27.17,4,inactive,inactive,71
17:09:56.688,6,active,inactive,73
19:40:24.436,3,inactive,inactive,71
05:53:57.319,2,inactive,inactive,67
03:03:3.468,0,active,active,69
12:01:51.082,6,inactive,inactive,74
14:33:22.592,5,inactive,inactive,74
22:58:53.157,1,inactive,inactive,70
01:38:45.372,3,inactive,inactive,73
13:35:27.951,6,inactive,inactive,77
15:28:54.721,3,inactive,inactive,72
15:19:37.474,2,inactive,inactive,70
18:40:42.821,0,inactive,active,73
07:25:4.206,2,inactive,inactive,72
00:36:29.974,6,inactive,inactive,65
13:37:30.787,6,active,active,61
06:12:15.432,0,inactive,active,70
10:58:38.863,5,active,active,77
02:40:26.396,6,inactive,inactive,70
18:13:3.67,5,inactive,inactive,67
02:50:38.849,0,inactive,inactive,72
07:33:51.172,1,inactive,inactive,71
15:32:58.707,4,inactive,inactive,69
23:10:17.905,3,active,inactive,76
22:20:18.644,5,inactive,inactive,77
20:34:32.443,5,inactive,inactive,67
12:12:55.474,4,inactive,active,75
23:22:1.346,5,inactive,inactive,74
07:21:26.038,4,inactive,inactive,78
13:42:20.087,1,inactive,inactive,73
05:51:26.582,4,inactive,inactive,73
21:02:39.654,0,inactive,active,71
22:33:51.856,1,inactive,inactive,77
14:42:27.906,0,inactive,inactive,74
21:02:56.78,1,inactive,inactive,74
02:09:8.022,5,active,active,72
08:32:17.418,6,inactive,inactive,72
01:53:19.102,5,inactive,inactive,67
16:38:58.511,3,inactive,inactive,69
10:54:12.17,5,inactive,inactive,73
00:19:44.33,5,inactive,active,70
01:22:21.813,2,inactive,inactive,78
16:58:37.055,3,inactive,inactive,74
21:17:13.822,6,inactive,inactive,71
16:52:35.125,4,inactive,inactive,66
05:39:52.009,2,active,inactive,70
08:33:31.81,2,inactive,inactive,71
10:18:45.768,4,inactive,inactive,74
15:11:12.826,3,inactive,inactive,78
20:46:10.438,3,inactive,inactive,71
14:39:24.129,6,inactive,inactive,73
13:09:39.465,2,inactive,inactive,70
02:12:10.26,6,inactive,inactive,68
03:24:11.118,1,inactive,inactive,73
03:46:11.405,6,inactive,inactive,71
22:47:29.054,2,inactive,inactive,69
11:58:44.272,1,inactive,inactive,75
10:06:53.127,4,inactive,inactive,75
15:02:32.167,5,inactive,inactive,73
00:41:27.689,6,inactive,inactive,74
03:52:45.62,5,inactive,inactive,69
23:24:35.414,2,inactive,inactive,69
11:08:35.121,3,inactive,inactive,70
16:04:37.197,0,inactive,inactive,73
13:22:37.456,1,inactive,inactive,77
17:03:58.26,1,inactive,active,75
21:08:32.913,5,active,active,74
03:39:16.791,1,inactive,inactive,70
23:52:44.648,2,inactive,inactive,72
11:13:41.697,1,inactive,inactive,75
03:58:29.068,4,inactive,inactive,73
07:25:29.45,1,inactive,inactive,67
03:48:29.403,0,inactive,inactive,76
